epoch,rule,seed,J,MI_lb,E_total,total_forwards,patch_idx
132,Oja,42,-68.4444356704912,2.310266538258955,7075.470220875016,133,0
133,Oja,42,-68.29592453693718,2.454830649249688,7075.075518618686,134,0
134,Oja,42,-68.32831262855716,2.4132072125296284,7074.151984108678,135,0
135,Oja,42,-68.40757878959127,2.347746305287469,7075.5325094878735,136,0
136,Oja,42,-68.57193871591102,2.2095921194956514,7078.1530835406675,137,0
137,Oja,42,-68.5565309170075,2.1976693285322453,7075.420024553974,138,0
138,Oja,42,-68.4458349970998,2.4221182192159763,7086.795321631576,139,0
139,Oja,42,-68.4599876617506,2.407405114461634,7086.739277621224,140,0
140,Oja,42,-68.4423875467593,2.3741559619634565,7081.654350872275,141,0
141,Oja,42,-68.38875155267438,2.3816312648469085,7077.038281752129,142,0
142,Oja,42,-68.67504123522706,2.2085924558769126,7088.363369110396,143,0
143,Oja,42,-68.75974114707819,1.934519417120887,7069.426056419907,144,0
144,Oja,42,-68.5835231914383,2.226504602535961,7081.002779397426,145,0
145,Oja,42,-68.45772978451653,2.415552127947685,7087.328191246422,146,0
146,Oja,42,-68.50968969145448,2.3968873115366436,7090.657700299113,147,0
147,Oja,42,-68.68091804603097,2.225020934996796,7090.593898102776,148,0
148,Oja,42,-68.88210025342511,2.051482303063454,7093.358255648856,149,0
149,Oja,42,-68.83405065728643,2.0781467905676956,7091.219744785412,150,0
150,Oja,42,-68.42567738895282,2.3366387310630783,7076.231612001589,151,0
151,Oja,42,-68.48261088904283,2.3837058046359307,7086.631669367876,152,0
152,Oja,42,-68.51570148303739,2.359682973421357,7087.538445645875,153,0
153,Oja,42,-68.35993585114154,2.506579383095097,7086.651523423665,154,0
154,Oja,42,-68.4146970149281,2.4958300305911534,7091.052704551925,155,0
155,Oja,42,-68.38895643760365,2.50327541177399,7089.223184937764,156,0
156,Oja,42,-68.40158436697445,2.50990981722287,7091.149418419733,157,0
157,Oja,42,-68.43907439355353,2.5120182463118104,7095.109263986534,158,0
158,Oja,42,-68.59096744032074,2.462952445547357,7105.391988586809,159,0
159,Oja,42,-68.45401490458592,2.4883686773319464,7094.238358191787,160,0
160,Oja,42,-68.57485351778497,2.4304587240394495,7100.531224182442,161,0
161,Oja,42,-68.50671943017639,2.390161647947988,7089.688107812438,162,0
162,Oja,42,-68.4578576695993,2.494847320797618,7095.270499039692,163,0
163,Oja,42,-68.37590795336855,2.5493734064400053,7092.528135980856,164,0
164,Oja,42,-68.45793224614522,2.5488392913735067,7100.6771537518725,165,0
165,Oja,42,-68.55728390102037,2.465899603587514,7102.318350460788,166,0
166,Oja,42,-68.47510771933202,2.457884748380132,7093.299246771216,167,0
167,Oja,42,-68.38541248193734,2.5459167345274727,7093.13292164648,168,0
168,Oja,42,-68.51362207561591,2.530947764611948,7104.456984022786,169,0
169,Oja,42,-68.46243642942484,2.491732584668338,7095.416901409319,170,0
170,Oja,42,-68.51812868990004,2.5002054545193895,7101.833414441943,171,0
171,Oja,42,-68.50008188791655,2.538856937852932,7103.893882576947,172,0
172,Oja,42,-68.63183411136922,2.523029433793245,7115.486354516246,173,0
173,Oja,42,-68.60548666543225,2.4749402690266966,7108.042693445896,174,0
174,Oja,42,-68.51347048784265,2.50188357848808,7101.535406633073,175,0
175,Oja,42,-68.56600386240804,2.5296189807431375,7109.562284315117,176,0
176,Oja,42,-68.51623597665319,2.531423951261827,7104.765992791502,177,0
177,Oja,42,-68.51733739472483,2.5528730157894017,7107.021041051424,178,0
178,Oja,42,-68.38262973761809,2.5849140358780476,7096.754377349614,179,0
179,Oja,42,-68.56159256305689,2.5669226807585024,7112.85152438154,180,0
180,Oja,42,-68.50211181646198,2.5280217558698928,7103.013357233186,181,0
181,Oja,42,-68.56531480192754,2.555158771000888,7112.047357292843,182,0
182,Oja,42,-68.51949979473996,2.570499877176029,7108.999967191599,183,0
183,Oja,42,-68.50735989564754,2.6013749560683617,7110.873485171589,184,0
184,Oja,42,-68.54320063902475,2.55495959600922,7109.816023503397,185,0
185,Oja,42,-68.58043270862682,2.5094592613618762,7108.989196998869,186,0
186,Oja,42,-68.7495020083367,2.3830402977201537,7113.254230605686,187,0
187,Oja,42,-68.7581792070754,2.4292140952941517,7118.7393302369555,188,0
188,Oja,42,-68.61817879813398,2.563462523025307,7118.1641321159295,189,0
189,Oja,42,-68.58963860718585,2.545952038252483,7113.559064543832,190,0
190,Oja,42,-68.64689809913037,2.538036437307806,7118.493453643818,191,0
191,Oja,42,-68.6296725328834,2.486426979873942,7111.609951275734,192,0
192,Oja,42,-68.71357674038737,2.4686887475418207,7118.226548792918,193,0
193,Oja,42,-68.6067508627462,2.535926314813687,7114.267717755988,194,0
194,Oja,42,-68.739653214977,2.4987416423184694,7123.839485729546,195,0
195,Oja,42,-68.67510284628946,2.5095883905218375,7118.4691236811295,196,0
196,Oja,42,-68.76811594400083,2.5174077475160628,7128.552369151688,197,0
197,Oja,42,-68.65400901278035,2.5341143523298078,7118.812336511016,198,0
198,Oja,42,-68.67368717894982,2.564307246739841,7123.799442568966,199,0
199,Oja,42,-68.65139815004318,2.596970243865786,7124.836839390896,200,0
0,EProp,1042,-63.2533424904171,0.0,6325.33424904171,1,1
1,EProp,1042,-39.669739665214045,0.0,3966.9739665214047,2,1
2,EProp,1042,-25.813322815060022,0.0,2581.3322815060023,3,1
3,EProp,1042,-19.60540391408503,0.0,1960.5403914085032,4,1
4,EProp,1042,-16.607329551171443,0.044855739017980234,1665.218529018942,5,1
5,EProp,1042,-15.09859116031723,0.055645412314805576,1515.4236572632035,6,1
6,EProp,1042,-14.212269466165694,0.016974579799325262,1422.924404596502,7,1
7,EProp,1042,-13.718574309053322,0.05552159109269761,1377.409590014602,8,1
8,EProp,1042,-13.464208932969278,0.07979390951276688,1354.4002842482046,9,1
9,EProp,1042,-13.399643927635976,0.10487176403425158,1350.4515691670229,10,1
10,EProp,1042,-13.281535032014348,0.13331253643205132,1341.4847568446398,11,1
11,EProp,1042,-13.16868964435691,0.06594606791025104,1323.463571226716,12,1
12,EProp,1042,-13.088159347720483,0.10101886536248905,1318.917821308297,13,1
13,EProp,1042,-13.216487984275862,0.1623999841819428,1337.8887968457805,14,1
14,EProp,1042,-13.110389867664079,0.1646095103532348,1327.4999378017312,15,1
15,EProp,1042,-13.072489291745926,0.13605092404308827,1320.8540215789014,16,1
16,EProp,1042,-13.09308815226752,0.16457368383886273,1325.766183610638,17,1
17,EProp,1042,-13.118871356386588,0.14084015540281491,1325.9711511789403,18,1
18,EProp,1042,-13.139711039419275,0.16930988046242224,1330.9020919881696,19,1
19,EProp,1042,-13.021330599174776,0.10700964398496815,1312.8340243159744,20,1
20,EProp,1042,-13.12717920155886,0.1531672445360921,1328.0346446094952,21,1
21,EProp,1042,-13.144198206074902,0.20274479090089192,1334.6942996975795,22,1
22,EProp,1042,-12.994383633021364,0.14579341635251186,1314.0177049373874,23,1
23,EProp,1042,-13.108606226534674,0.1486293932333833,1325.7235619768057,24,1
24,EProp,1042,-13.059986498798109,0.1424924668147951,1320.2478965612904,25,1
25,EProp,1042,-13.150523322140383,0.2537872879570422,1340.4310610097425,26,1
26,EProp,1042,-13.133559142676452,0.20740428112226938,1334.096342379872,27,1
27,EProp,1042,-13.068559640273913,0.20104536672209328,1326.9605006996005,28,1
28,EProp,1042,-13.12233784219209,0.22012007558228497,1334.2457917774375,29,1
29,EProp,1042,-13.131520728172674,0.2666480119917356,1339.816874016441,30,1
30,EProp,1042,-13.073213688801683,0.22972372182557743,1330.293741062726,31,1
31,EProp,1042,-13.025135955985192,0.20679838328216515,1323.1934339267357,32,1
32,EProp,1042,-13.137612433471915,0.22161472133911442,1335.9227154811028,33,1
33,EProp,1042,-13.060028000163841,0.2449611868163668,1330.4989186980208,34,1
34,EProp,1042,-13.111576718197139,0.28893913193749654,1340.0515850134634,35,1
35,EProp,1042,-13.047706865111024,0.26983764567067414,1331.7544510781697,36,1
36,EProp,1042,-13.09012267286283,0.2614055683652641,1335.1528241228093,37,1
37,EProp,1042,-13.067131940142616,0.29438907543258797,1336.1521015575204,38,1
38,EProp,1042,-13.08929462571107,0.31782432041760567,1340.7118946128674,39,1
39,EProp,1042,-13.065932497905376,0.32587805567510486,1339.181055358048,40,1
40,EProp,1042,-13.141669799814718,0.3173818987611181,1345.9051698575836,41,1
41,EProp,1042,-13.104665294757016,0.2814332667577295,1338.6098561514746,42,1
42,EProp,1042,-13.043722230936522,0.26503937531794897,1330.876160625447,43,1
43,EProp,1042,-13.109270107490865,0.3461031341845109,1345.5373241675377,44,1
44,EProp,1042,-12.995354106190797,0.312457495800631,1330.7811601991427,45,1
45,EProp,1042,-13.081318250510478,0.3165303444894034,1339.784859499988,46,1
46,EProp,1042,-13.033303299632266,0.30094829758798536,1333.4251597220252,47,1
47,EProp,1042,-13.090053096892916,0.30556587015533143,1339.5618967048247,48,1
48,EProp,1042,-13.076644152496076,0.32812881902269897,1340.4772971518776,49,1
49,EProp,1042,-13.141073471176291,0.41213906470095996,1355.321253587725,50,1
50,EProp,1042,-13.047368769591408,0.36330753761736023,1341.0676307208767,51,1
51,EProp,1042,-13.124099257877774,0.45073872185874286,1357.4837979736517,52,1
52,EProp,1042,-13.025248883879186,0.3949616009144412,1342.021048479363,53,1
53,EProp,1042,-13.05072057699772,0.4079303088771695,1345.865088587489,54,1
54,EProp,1042,-13.053513399206818,0.34379896413691124,1339.7312363343729,55,1
55,EProp,1042,-13.055551001192741,0.43161139668440995,1348.716239787715,56,1
56,EProp,1042,-13.037378980958763,0.4505267356264868,1348.790571658525,57,1
57,EProp,1042,-13.058355078906096,0.44873122671699184,1350.7086305623088,58,1
58,EProp,1042,-13.103853447537675,0.4453460744235245,1354.91995219612,59,1
59,EProp,1042,-12.99190013467783,0.3513081513943028,1334.3208286072131,60,1
60,EProp,1042,-13.109201581059665,0.5509755992774394,1366.0177180337105,61,1
61,EProp,1042,-12.96954715223493,0.3473989812356164,1331.6946133470547,62,1
62,EProp,1042,-13.046030025474764,0.49072971566144474,1353.675974113621,63,1
63,EProp,1042,-13.147792646265719,0.4954177395697563,1364.3210385835475,64,1
64,EProp,1042,-13.067935138435558,0.43255737073933087,1350.049250917489,65,1
65,EProp,1042,-13.02530633303603,0.4442791375451769,1346.9585470581205,66,1
66,EProp,1042,-13.036094378204398,0.47332447933859134,1350.941885754299,67,1
67,EProp,1042,-13.079639136993467,0.4790432609269155,1355.8682397920381,68,1
68,EProp,1042,-12.984256875035522,0.47534873197093797,1345.9605607006458,69,1
69,EProp,1042,-13.04577373772818,0.45997260547295227,1350.574634320113,70,1
70,EProp,1042,-12.978773391514903,0.4898877543796578,1346.8661145894562,71,1
71,EProp,1042,-13.067860381227788,0.5621855736612122,1363.0045954889001,72,1
72,EProp,1042,-13.091656275830806,0.4705525033280882,1356.2208779158893,73,1
73,EProp,1042,-13.06468307047519,0.48511074643022933,1354.979381690542,74,1
74,EProp,1042,-13.084565530054341,0.5329893535761236,1361.7554883630464,75,1
75,EProp,1042,-13.040194661282968,0.46751077441539923,1350.7705435698367,76,1
76,EProp,1042,-13.03621885735371,0.5928556523305053,1362.9074509684215,77,1
77,EProp,1042,-13.054765493705482,0.5442307432328208,1359.8996236938303,78,1
78,EProp,1042,-12.998744435096254,0.5306145726194984,1352.9359007715752,79,1
79,EProp,1042,-13.012514236738125,0.525989350726364,1353.850358746449,80,1
80,EProp,1042,-13.027875404097369,0.5457783861384478,1357.3653790235817,81,1
81,EProp,1042,-12.996290340589324,0.5058089013964397,1350.2099241985763,82,1
82,EProp,1042,-13.011307120620977,0.5289227272181076,1354.0229847839084,83,1
83,EProp,1042,-13.06818613821305,0.5934508717464468,1366.1637009959497,84,1
84,EProp,1042,-13.008443759860647,0.5892554770864242,1359.7699236947071,85,1
85,EProp,1042,-13.009091853084184,0.5747585523329626,1358.3850405417147,86,1
86,EProp,1042,-13.04495448985201,0.504534250493645,1354.9488740345655,87,1
87,EProp,1042,-13.039952837675957,0.6004090914317857,1364.0361929107742,88,1
88,EProp,1042,-13.020230356686088,0.5708817709241742,1359.1112127610263,89,1
89,EProp,1042,-13.037792358703735,0.5895985446321426,1362.7390903335877,90,1
90,EProp,1042,-12.983900869102087,0.597192417883396,1358.1093286985483,91,1
91,EProp,1042,-12.992447476186527,0.6091001580311195,1360.1547634217645,92,1
92,EProp,1042,-13.083128064570996,0.6461431703372313,1372.9271234908226,93,1
93,EProp,1042,-13.012397911568131,0.5933876360761929,1360.5785547644323,94,1
94,EProp,1042,-13.01733480960209,0.5768997289630708,1359.423453856516,95,1
95,EProp,1042,-12.978392860016335,0.5952944120596544,1357.368727207599,96,1
96,EProp,1042,-12.973545950967521,0.6111110312733672,1358.4656982240888,97,1
97,EProp,1042,-13.041633424760306,0.5900504254037986,1363.1683850164104,98,1
98,EProp,1042,-13.060384089641701,0.6646567122389433,1372.5040801880646,99,1
99,EProp,1042,-13.063857872204764,0.6656658267266615,1372.9523698931425,100,1
100,EProp,1042,-12.975418354183482,0.6268174888413771,1360.223584302486,101,1
101,EProp,1042,-12.980957928067937,0.6315644889549095,1361.2522417022847,102,1
102,EProp,1042,-13.051059085813563,0.7317640246782977,1378.2823110491859,103,1
103,EProp,1042,-13.013174792756605,0.6844938449597331,1369.7668637716338,104,1
104,EProp,1042,-13.059222742911217,0.682737544252281,1374.19602871635,105,1
105,EProp,1042,-12.945992732282411,0.6853840288802773,1363.1376761162687,106,1
106,EProp,1042,-12.982718198307575,0.6195905154381953,1360.230871374577,107,1
107,EProp,1042,-12.972784117495571,0.6256090723686301,1359.8393189864203,108,1
108,EProp,1042,-13.021739907066406,0.7135685309437778,1373.5308438010184,109,1
109,EProp,1042,-12.959234268005236,0.6516302921895898,1361.0864560194825,110,1
110,EProp,1042,-12.965128743887712,0.6641775500084677,1362.930629389618,111,1
111,EProp,1042,-13.010728982481027,0.7021340578009014,1371.2863040281927,112,1
112,EProp,1042,-13.007665599093615,0.6601862756127574,1366.785187470637,113,1
113,EProp,1042,-12.945412347877063,0.6506992267972667,1359.611157467433,114,1
114,EProp,1042,-13.021914197578976,0.711691756596533,1373.360595417551,115,1
115,EProp,1042,-12.978955478854722,0.6882493338333573,1366.7204812688078,116,1
116,EProp,1042,-13.047942947286678,0.750298023192081,1379.8240970478757,117,1
117,EProp,1042,-13.016409842123704,0.7330777578573606,1374.9487599981064,118,1
118,EProp,1042,-13.020638659949515,0.7651521841797395,1378.5790844129253,119,1
119,EProp,1042,-12.890383760748499,0.6709071697492455,1356.1290930497744,120,1
120,EProp,1042,-13.060173447189628,0.7476655103468164,1380.7838957536444,121,1
121,EProp,1042,-12.989996391637145,0.7637851787362275,1375.3781570373374,122,1
122,EProp,1042,-12.998982619320198,0.7576062910629613,1375.658891038316,123,1
123,EProp,1042,-12.978819296269664,0.7570270389027667,1373.584633517243,124,1
124,EProp,1042,-12.937066505875315,0.7178512648544522,1365.4917770729767,125,1
125,EProp,1042,-13.03785825933356,0.7867411743922803,1382.4599433725841,126,1
126,EProp,1042,-12.990458228972889,0.7958926771854586,1378.6350906158348,127,1
127,EProp,1042,-12.987055015357353,0.7595070395841335,1374.6562054941487,128,1
128,EProp,1042,-12.985629468928003,0.8403296671247711,1382.5959136052775,129,1
129,EProp,1042,-12.958343816845545,0.759074069017279,1371.7417885862824,130,1
130,EProp,1042,-12.954766691515061,0.7819685279534303,1373.6735219468492,131,1
131,EProp,1042,-13.069702868698887,0.8402011673802727,1390.990403607916,132,1
132,EProp,1042,-13.010982377518845,0.8200277596080592,1383.1010137126905,133,1
133,EProp,1042,-12.945376223408264,0.7967712048917521,1374.2147428300016,134,1
134,EProp,1042,-12.93939820915654,0.7922768665887299,1373.167507574527,135,1
135,EProp,1042,-12.956103240365186,0.7851815582386386,1374.1284798603824,136,1
136,EProp,1042,-12.934161437027337,0.7815088267420545,1371.567026376939,137,1
137,EProp,1042,-12.960935253902715,0.8142503463940911,1377.5185600296807,138,1
138,EProp,1042,-12.991843054073971,0.8269833510953695,1381.882640516934,139,1
139,EProp,1042,-12.99502093980653,0.8187513327035916,1381.377227251012,140,1
140,EProp,1042,-12.989737463918832,0.861908334923652,1385.1645798842483,141,1
141,EProp,1042,-12.962615487943777,0.862657248239755,1382.527273618353,142,1
142,EProp,1042,-12.950350822626275,0.828115462472546,1377.846628509882,143,1
143,EProp,1042,-13.060067231188114,0.887715488945056,1394.7782720133168,144,1
144,EProp,1042,-12.92931628028226,0.8296675711077945,1375.8983851390053,145,1
145,EProp,1042,-12.988891835015693,0.8824228080306211,1387.1314643046314,146,1
146,EProp,1042,-13.00224868293909,0.8826638036095966,1388.4912486548687,147,1
147,EProp,1042,-12.885464983803292,0.8049906160094809,1369.0455599812774,148,1
148,EProp,1042,-13.076869155358134,0.9087990457611088,1398.5668201119242,149,1
149,EProp,1042,-12.924162270779815,0.8171094606494638,1374.1271731429279,150,1
150,EProp,1042,-12.896347912440703,0.8209586272194089,1371.7306539660112,151,1
151,EProp,1042,-12.93438203209876,0.8612465858232818,1379.5628617922043,152,1
152,EProp,1042,-12.97671237352211,0.8503010030655069,1382.7013376587618,153,1
153,EProp,1042,-12.917176424219747,0.8535151730796899,1377.0691597299437,154,1
154,EProp,1042,-13.032792611678754,0.92693089579973,1395.9723507478484,155,1
155,EProp,1042,-12.947739069925731,0.9056733802046959,1385.3412450130427,156,1
156,EProp,1042,-12.939043013659386,0.8957029477943648,1383.4745961453752,157,1
157,EProp,1042,-13.00626859118996,0.9257980099175351,1393.2066601107495,158,1
158,EProp,1042,-12.986958919910261,0.9761075605778577,1396.306648048812,159,1
159,EProp,1042,-12.87563586392935,0.9025770287421011,1377.8212892671452,160,1
160,EProp,1042,-13.024090010344917,0.9525653976261537,1397.665540797107,161,1
161,EProp,1042,-12.90664944748799,0.919043102691,1382.569255017899,162,1
162,EProp,1042,-12.93591826704347,0.8682644508852588,1380.418271792873,163,1
163,EProp,1042,-13.0303060689071,0.9730640470030707,1400.337011591017,164,1
164,EProp,1042,-12.910973370321754,0.9186570023412095,1382.9630372662964,165,1
165,EProp,1042,-12.969499102968234,0.9511925481009622,1392.0691651069196,166,1
166,EProp,1042,-12.971925013047137,0.9448920846187585,1391.6817097665894,167,1
167,EProp,1042,-12.973867743350937,0.9686255431979216,1394.2493286548859,168,1
168,EProp,1042,-12.96786318664936,0.9903338977572504,1395.819708440661,169,1
169,EProp,1042,-12.971767869950508,0.9875200584594008,1395.9287928409908,170,1
170,EProp,1042,-12.99800334402632,1.0317828998670864,1402.9786243893407,171,1
171,EProp,1042,-12.922537150368615,1.0002529001236835,1392.27900504923,172,1
172,EProp,1042,-12.9026303395267,0.9641368785261193,1386.6767218052819,173,1
173,EProp,1042,-12.940138521386142,0.9547208498388127,1389.4859371224954,174,1
174,EProp,1042,-12.971599715188649,0.9860335175303732,1395.7633232719022,175,1
175,EProp,1042,-12.987095859469466,1.027263075861206,1401.4358935330672,176,1
176,EProp,1042,-12.913125170828273,0.9765130379443976,1388.963820877267,177,1
177,EProp,1042,-12.940111941772631,1.0102759677583055,1395.0387909530937,178,1
178,EProp,1042,-12.923725224014511,0.9817173424315779,1390.5442566446088,179,1
179,EProp,1042,-13.011365957057812,1.0430836744210055,1405.4449631478817,180,1
180,EProp,1042,-12.854674506747257,0.965697348736585,1382.037185548384,181,1
181,EProp,1042,-12.879675220197703,0.984262830182725,1386.3938050380427,182,1
182,EProp,1042,-12.958334652075262,1.0189318930355382,1397.7266545110801,183,1
183,EProp,1042,-12.9458701865355,1.002726314302104,1394.8596500837602,184,1
184,EProp,1042,-12.920516526697254,1.026956286083838,1394.747281278109,185,1
185,EProp,1042,-12.930845882261728,1.0321698023399497,1396.3015684601678,186,1
186,EProp,1042,-12.935078101285328,0.999640278450106,1393.4718379735434,187,1
187,EProp,1042,-13.007336137621996,1.0116335920817334,1401.8969729703729,188,1
188,EProp,1042,-12.88343669482955,1.0099860364306181,1389.3422731260168,189,1
189,EProp,1042,-12.916466521823832,1.0056853485733332,1392.2151870397165,190,1
190,EProp,1042,-13.00891550391354,1.0726856758357468,1408.1601179749287,191,1
191,EProp,1042,-12.934723774947344,1.0457314422713884,1398.045521721873,192,1
192,EProp,1042,-12.916619913042467,1.0682946883989275,1398.4914601441394,193,1
193,EProp,1042,-12.941702424815272,1.0243316227675991,1396.603404758287,194,1
194,EProp,1042,-12.951850054312484,1.0710310783909185,1402.28811327034,195,1
195,EProp,1042,-12.924801438195113,1.1191849767025883,1404.39864148977,196,1
196,EProp,1042,-12.812677667836406,1.0174565737711572,1383.0134241607564,197,1
197,EProp,1042,-12.986448574493208,1.0804789110602457,1406.6927485553454,198,1
198,EProp,1042,-12.994788030143479,1.0859192183623367,1408.0707248505814,199,1
199,EProp,1042,-12.876212801836399,1.041603665790283,1391.7816467626683,200,1
0,RewardHebb,1042,-63.2533424904171,0.0,6325.33424904171,1,1
1,RewardHebb,1042,-39.669739665214045,0.0,3966.9739665214047,2,1
2,RewardHebb,1042,-34.0060966223789,0.0,3400.60966223789,3,1
3,RewardHebb,1042,-30.397725876149188,0.0,3039.772587614919,4,1
4,RewardHebb,1042,-28.017926465191778,0.09938673401904463,2811.731319921082,5,1
5,RewardHebb,1042,-26.48053181281125,0.09760652328392849,2657.813833609518,6,1
6,RewardHebb,1042,-25.334239914132052,0.03932094749338777,2537.3560861625438,7,1
7,RewardHebb,1042,-24.398949308866815,0.09578085365081312,2449.4730162517626,8,1
8,RewardHebb,1042,-23.726383746320387,0.12959935628343366,2385.598310260382,9,1
9,RewardHebb,1042,-23.28914465200534,0.14833149718488325,2343.7476149190225,10,1
10,RewardHebb,1042,-22.8348056934232,0.19047259125001403,2302.5278284673213,11,1
11,RewardHebb,1042,-22.507065254874078,0.09833935518876125,2260.5404610062837,12,1
12,RewardHebb,1042,-22.16281690865793,0.14397531301805166,2230.6792221675983,13,1
13,RewardHebb,1042,-22.0463429565461,0.2055212394202437,2225.186419596634,14,1
14,RewardHebb,1042,-21.805339475632227,0.220998644175606,2202.6338119807833,15,1
15,RewardHebb,1042,-21.640857942050953,0.17932409777735447,2182.0182039828305,16,1
16,RewardHebb,1042,-21.517359618564512,0.21524538411542737,2173.260500267994,17,1
17,RewardHebb,1042,-21.45498893499914,0.19826352737453323,2165.325246237367,18,1
18,RewardHebb,1042,-21.39885375667396,0.22501171867273984,2162.38654753467,19,1
19,RewardHebb,1042,-21.26982613990923,0.13950814658290245,2140.933428649213,20,1
20,RewardHebb,1042,-21.257971232809936,0.21953889095121593,2147.7510123761153,21,1
21,RewardHebb,1042,-21.22327887137193,0.26978319325013,2149.3062064622063,22,1
22,RewardHebb,1042,-21.063880954019226,0.2393729888317444,2130.325394285097,23,1
23,RewardHebb,1042,-21.121626810376966,0.225512813018244,2134.713962339521,24,1
24,RewardHebb,1042,-21.05740055268976,0.218459007943399,2127.5859560633157,25,1
25,RewardHebb,1042,-21.12047857464834,0.3008873083817605,2142.1365883030103,26,1
26,RewardHebb,1042,-21.106820278468785,0.2578720433346491,2136.4692321803436,27,1
27,RewardHebb,1042,-21.04032307217912,0.2793569240796949,2131.9679996258815,28,1
28,RewardHebb,1042,-21.061294753468882,0.27998112583616264,2134.1275879305044,29,1
29,RewardHebb,1042,-21.05839361370982,0.3169817262397423,2137.5375339949564,30,1
30,RewardHebb,1042,-21.019771253042887,0.304735924510005,2132.450717755289,31,1
31,RewardHebb,1042,-20.967519440048356,0.29677417664085537,2126.429361668921,32,1
32,RewardHebb,1042,-21.02520851395409,0.30463724971019657,2132.984576366429,33,1
33,RewardHebb,1042,-20.954954032759204,0.3401050230306564,2129.505905578986,34,1
34,RewardHebb,1042,-21.001748907033157,0.37049042361215445,2137.223933064531,35,1
35,RewardHebb,1042,-20.94462620628388,0.36021407473531575,2130.484028101919,36,1
36,RewardHebb,1042,-20.96429710011019,0.3444344726031976,2130.8731572713386,37,1
37,RewardHebb,1042,-20.94462834419676,0.38079955230860296,2132.542789650536,38,1
38,RewardHebb,1042,-20.958144572732426,0.4075042543014291,2136.5648827033856,39,1
39,RewardHebb,1042,-20.93031289454164,0.4169548718008862,2134.7267766342525,40,1
40,RewardHebb,1042,-21.011136239554183,0.38224353531706434,2139.3379774871246,41,1
41,RewardHebb,1042,-20.980694327551582,0.35734030136186457,2133.8034628913447,42,1
42,RewardHebb,1042,-20.92990233552927,0.3745401160475783,2130.4442451576847,43,1
43,RewardHebb,1042,-20.96565545737382,0.42391625374827147,2138.957171112209,44,1
44,RewardHebb,1042,-20.855252179887962,0.4250147923495091,2128.026697223747,45,1
45,RewardHebb,1042,-20.920606947089773,0.4154660845403759,2133.607303163015,46,1
46,RewardHebb,1042,-20.87718584445438,0.4228267270726085,2130.0012571526986,47,1
47,RewardHebb,1042,-20.939929231793744,0.40527540209992585,2134.520463389367,48,1
48,RewardHebb,1042,-20.903294770056963,0.432964363222772,2133.6259133279736,49,1
49,RewardHebb,1042,-20.9687710431658,0.48688139966996147,2145.565244283576,50,1
50,RewardHebb,1042,-20.89548683860569,0.48604784273345025,2138.1534681339144,51,1
51,RewardHebb,1042,-20.95987256972888,0.5192736856580518,2147.914625538693,52,1
52,RewardHebb,1042,-20.864090575428328,0.5049575359768514,2136.9048111405177,53,1
53,RewardHebb,1042,-20.892106022607237,0.5120448607643606,2140.41508833716,54,1
54,RewardHebb,1042,-20.89053264106624,0.45987388246675565,2135.0406523532997,55,1
55,RewardHebb,1042,-20.880348939165536,0.5434271043271917,2142.3776043492726,56,1
56,RewardHebb,1042,-20.845314336451633,0.5774628731238907,2142.2777209575524,57,1
57,RewardHebb,1042,-20.865572111812536,0.5684078899248641,2143.39800017374,58,1
58,RewardHebb,1042,-20.90755315374307,0.5436945655398304,2145.12477192829,59,1
59,RewardHebb,1042,-20.810846909102647,0.49151127328666533,2130.235818238931,60,1
60,RewardHebb,1042,-20.878856915253674,0.6559475879329666,2153.480450318664,61,1
61,RewardHebb,1042,-20.789273419603262,0.49259559483997695,2128.1869014443237,62,1
62,RewardHebb,1042,-20.82020741858273,0.6143706770624497,2143.457809564518,63,1
63,RewardHebb,1042,-20.941591403171927,0.5824055049513941,2152.3996908123318,64,1
64,RewardHebb,1042,-20.868307262637927,0.553427875372678,2142.1735138010604,65,1
65,RewardHebb,1042,-20.831163470914976,0.5785788232415467,2140.974229415652,66,1
66,RewardHebb,1042,-20.82385139472466,0.6074651725219882,2143.1316567246645,67,1
67,RewardHebb,1042,-20.845338662944737,0.6028919535304089,2144.823061647515,68,1
68,RewardHebb,1042,-20.762267550184603,0.6264564194701303,2138.8723969654734,69,1
69,RewardHebb,1042,-20.822018266054556,0.6033454961394282,2142.5363762193983,70,1
70,RewardHebb,1042,-20.765222845744802,0.6452433685528458,2141.0466214297644,71,1
71,RewardHebb,1042,-20.80854034986799,0.6961825310087937,2150.4722880876784,72,1
72,RewardHebb,1042,-20.87590198329459,0.5886365846372081,2146.4538567931795,73,1
73,RewardHebb,1042,-20.833995954519725,0.6095147014163791,2144.3510655936107,74,1
74,RewardHebb,1042,-20.872468616669106,0.6555161664624469,2152.7984783131556,75,1
75,RewardHebb,1042,-20.82542197489866,0.6072245888888164,2143.2646563787475,76,1
76,RewardHebb,1042,-20.816198389321038,0.7189198867755895,2153.5118276096628,77,1
77,RewardHebb,1042,-20.81929366839462,0.6803305941573985,2149.962426255202,78,1
78,RewardHebb,1042,-20.7724429142393,0.6728240103491627,2144.5266924588464,79,1
79,RewardHebb,1042,-20.779445169540924,0.6761562913283861,2145.560146086931,80,1
80,RewardHebb,1042,-20.769892207024604,0.697985965900644,2146.787817292525,81,1
81,RewardHebb,1042,-20.746316890697273,0.67181698978633,2141.81338804836,82,1
82,RewardHebb,1042,-20.735022164125276,0.6924975385969185,2142.7519702722193,83,1
