pre_type,post_type,weight_sum
5-HTPMPV01,AOTU045,0.04100734769735689
5-HTPMPV01,DNp27,0.0258072896904684
5-HTPMPV01,LC22,0.03351024762489225
5-HTPMPV01,LC33,0.12308515402443718
5-HTPMPV01,LOLP1,0.020302966884138084
5-HTPMPV01,LPLC4,0.02408776541975112
5-HTPMPV01,LPT54,4.6456279154581263e-05
5-HTPMPV01,LT36,0.02559465499543924
5-HTPMPV01,LT39,0.03276731152931207
5-HTPMPV01,LT43,0.056033302022390756
5-HTPMPV01,LT55,0.13617149635368012
5-HTPMPV01,LT63,0.039151339514766355
5-HTPMPV01,LT68,0.05745053176559601
5-HTPMPV01,LT69,0.05288903407758472
5-HTPMPV01,LT77,0.03475591706890048
5-HTPMPV01,LT78,0.037182990482584506
5-HTPMPV01,LT84,0.02674514356039691
5-HTPMPV01,LT85,0.05977607779815885
5-HTPMPV01,LT86,0.017974108055495288
5-HTPMPV01,LT88,0.00014795599598144246
5-HTPMPV01,Lat2,0.04283718102020025
5-HTPMPV01,Li12,0.015836444326929055
5-HTPMPV01,Li16,0.007484231723963824
5-HTPMPV01,Li31,0.0001723659750052391
5-HTPMPV01,Li32,1.841502700707314e-05
5-HTPMPV01,Li33,0.00016341147688945886
5-HTPMPV01,Li38,1.9341059910036123e-05
5-HTPMPV01,Li39,1.9903455312659414e-05
5-HTPMPV01,LoVC18,0.01740006639080286
5-HTPMPV01,LoVC19,0.09609631934630615
5-HTPMPV01,LoVC20,0.08812136771858614
5-HTPMPV01,LoVC3,0.07027212611387346
5-HTPMPV01,LoVC4,0.06113296039147341
5-HTPMPV01,LoVC5,0.0683407656096944
5-HTPMPV01,LoVC9,0.07002922854244437
5-HTPMPV01,LoVCLo2,0.05939231121339203
5-HTPMPV01,LoVCLo3,0.03600890076843061
5-HTPMPV01,LoVP100,0.02726705661971215
5-HTPMPV01,LoVP103,0.03174285057592301
5-HTPMPV01,LoVP30,0.0629555514568745
5-HTPMPV01,LoVP32,0.049444387079907094
5-HTPMPV01,LoVP42,0.0507086680963546
5-HTPMPV01,LoVP44,0.05300762416219938
5-HTPMPV01,LoVP46,0.05403314224476512
5-HTPMPV01,LoVP47,0.01201697120547367
5-HTPMPV01,LoVP48,0.041214357191601374
5-HTPMPV01,LoVP50,0.004610789593530142
5-HTPMPV01,LoVP53,0.0002043935088188456
5-HTPMPV01,LoVP54,7.62370215910701e-05
5-HTPMPV01,LoVP58,0.06428774228348272
5-HTPMPV01,LoVP60,0.07073626702442008
5-HTPMPV01,LoVP65,0.07169391859466927
5-HTPMPV01,LoVP68,0.03199493106403808
5-HTPMPV01,LoVP69,0.02290979349410282
5-HTPMPV01,LoVP70,0.05294992592028132
5-HTPMPV01,LoVP73,0.04736148393167427
5-HTPMPV01,LoVP74,0.05697637133779922
5-HTPMPV01,LoVP90a,0.0261837820094994
5-HTPMPV01,LoVP92,0.07633645108728573
5-HTPMPV01,LoVP96,0.030674826802136578
5-HTPMPV01,LoVP97,0.0632058971915937
5-HTPMPV01,MeLo14,0.01125176171801179
5-HTPMPV01,MeLo8,0.00011147689276056395
5-HTPMPV01,MeVC20,0.009877793039054268
5-HTPMPV01,MeVC21,0.03146282692799203
5-HTPMPV01,MeVC22,0.02544006201994288
5-HTPMPV01,MeVC23,1.9757165431303815e-05
5-HTPMPV01,MeVC24,0.03181525927043978
5-HTPMPV01,MeVP62,0.1162622132450608
5-HTPMPV01,OLVC5,0.00032386613994801993
5-HTPMPV01,aMe13,0.06870334833956937
5-HTPMPV01,aMe17e,0.01031637282108297
5-HTPMPV01,aMe20,0.024756715799044326
5-HTPMPV01,aMe25,0.04961024310639888
5-HTPMPV01,aMe30,0.008796842575271979
5-HTPMPV01,aMe8,0.09949235286936589
5-HTPMPV01,aMe_TBD1,0.058449740302157195
5-HTPMPV03,5-HTPMPV03,0.022040854196744328
5-HTPMPV03,AOTU045,0.04198989795764631
5-HTPMPV03,Am1,3.86203235589346e-05
5-HTPMPV03,CT1,0.015360964027391311
5-HTPMPV03,Cm19,0.18927926375745893
5-HTPMPV03,Cm25,0.056312192156848025
5-HTPMPV03,Cm26,0.11164329852645556
