pre_type,post_type,weight_sum
5-HTPMPV01,AOTU045,0.0998860863023329
5-HTPMPV01,DNp27,0.09993101776321461
5-HTPMPV01,LC22,0.10010926854301504
5-HTPMPV01,LC33,0.19987118520262018
5-HTPMPV01,LOLP1,0.20008106592795738
5-HTPMPV01,LPLC4,0.19993091294337317
5-HTPMPV01,LPT54,0.10007646608494765
5-HTPMPV01,LT36,0.10004092804314493
5-HTPMPV01,LT39,0.09996265927920392
5-HTPMPV01,LT43,0.10012462440216105
5-HTPMPV01,LT55,0.20015366292221914
5-HTPMPV01,LT63,0.19993235422298059
5-HTPMPV01,LT68,0.10002229154822173
5-HTPMPV01,LT69,0.09996461954587535
5-HTPMPV01,LT77,0.09995961134919876
5-HTPMPV01,LT78,0.09987254937691353
5-HTPMPV01,LT84,0.10009598981983034
5-HTPMPV01,LT85,0.09997364581172587
5-HTPMPV01,LT86,0.10001231043578525
5-HTPMPV01,LT88,0.09999974191018861
5-HTPMPV01,Lat2,0.09996473702164066
5-HTPMPV01,Li12,0.10008477836523676
5-HTPMPV01,Li16,0.09999773508849612
5-HTPMPV01,Li31,0.09991523918588546
5-HTPMPV01,Li32,0.10000350883754017
5-HTPMPV01,Li33,0.0999665310721718
5-HTPMPV01,Li38,0.10009816912421975
5-HTPMPV01,Li39,0.09990571281218752
5-HTPMPV01,LoVC18,0.09999696731271228
5-HTPMPV01,LoVC19,0.2000822403444686
5-HTPMPV01,LoVC20,0.10000852262008288
5-HTPMPV01,LoVC3,0.09997324899652636
5-HTPMPV01,LoVC4,0.10012928844505734
5-HTPMPV01,LoVC5,0.1000466500791721
5-HTPMPV01,LoVC9,0.10008583976792569
5-HTPMPV01,LoVCLo2,0.0998976799076992
5-HTPMPV01,LoVCLo3,0.19998098719211027
5-HTPMPV01,LoVP100,0.10008770989396516
5-HTPMPV01,LoVP103,0.1000066186854455
5-HTPMPV01,LoVP30,0.10000534962948816
5-HTPMPV01,LoVP32,0.10003296514572423
5-HTPMPV01,LoVP42,0.10010811594347567
