pre_type,post_type,weight_sum
AN09A005,AN09A005,0.1005863805139594
AN09A005,LC11,0.10164016824671249
AN09A005,LC18,0.10590279025424003
AN09A005,LPLC1,0.08597203524443048
AN09A005,MeLo1,0.10481829818624966
AN09A005,Mi15,0.10264054728195039
AN09A005,Pm2a,0.1012611907658301
AN09A005,Pm4,0.10307081784419454
AN09A005,T4b,0.10350829355607676
C2,C3,0.30844740160112816
C2,Dm11,0.2063538538201702
C2,Dm9,1.0433191785522393
C2,L1,1.3148930951605446
C2,L2,1.2156594980550213
C2,L3,0.40349268546989303
C2,L4,0.20430999492165447
C2,L5,0.8160717800036328
C2,MeLo1,0.10644150170755307
C2,Mi1,1.040133173395769
C2,Mi15,0.41070383069929944
C2,Pm3,0.09328157112838711
C2,R7_unclear,0.10083530533490272
C2,R7p,0.20222710308607592
C2,R7y,0.10117267127799409
C2,R8_unclear,0.10048732892646171
C2,R8p,0.10156970941645088
C2,T1,1.1141656113030471
C2,T2,0.3117407513156103
C2,T4c,0.10345857174056845
C2,Tm1,1.146203820020175
C2,Tm16,0.09698363209447027
C2,Tm20,0.10400119220234616
C2,Tm37,0.30943133837259484
C2,Tm4,0.10314459860051638
C2,Tm6,0.10232301183184912
C2,Tm9,0.5091447610034582
C2,TmY14,0.09818874892925407
C2,TmY19a,0.09185279246579148
C2,Y3,0.10243315317344996
C3,C2,0.10468504362169344
C3,Dm3a,0.8322249983612444
C3,Dm3b,0.9411531896506757
C3,Dm6,0.10363945236575009
C3,Dm8a,0.1027184478586706
C3,Dm8b,0.1025030618142464
C3,Dm9,0.52225007000026
C3,L1,1.622310985387163
C3,L2,2.5439188275742484
C3,L3,0.10107518430257824
C3,L5,1.127780584735115
C3,Lawf2,0.10352579211722086
C3,MeLo1,0.10578958984567952
C3,MeLo2,1.3870999561476731
C3,MeLo9,1.1946418252276187
C3,Mi1,1.4645725217630226
C3,Mi15,0.10350662594831553
C3,Mi4,0.422638352606273
C3,Mi9,3.3137279222901417
C3,Pm10,2.299511683275142
C3,Pm2a,0.4116434106308149
C3,Pm2b,0.10367320510929348
C3,Pm3,1.0460418194437457
C3,Pm4,0.10697193674428272
C3,R7_unclear,0.10071675172883715
C3,T1,2.643043633278224
C3,T2,3.357733698596477
C3,T2a,0.42255538270935566
C3,T4a,3.118682495091547
C3,T4b,3.0218396541179993
C3,T4c,1.7794116962755375
C3,T4d,2.0846098162295186
C3,Tm1,2.398243280525463
C3,Tm16,0.2078921730598075
C3,Tm2,0.4148057626299253
C3,Tm20,1.6712210386647328
C3,Tm3,0.21023328411563616
C3,Tm39,0.10624700840403221
C3,Tm4,3.876611363900731
C3,Tm5Y,0.10413346677487502
C3,Tm5c,0.10359258344238383
C3,Tm6,2.298478997279412
C3,Tm9,1.8496079961872445
C3,TmY14,0.3930463992028039
C3,TmY18,0.410165114413128
C3,TmY19a,0.09452143316250271
C3,TmY3,0.10393447697049832
C3,TmY4,0.10562601383963358
C3,Y13,0.10513726304933119
C3,Y3,0.10283678880818915
Cm1,Cm1,0.20453235441182077
Cm1,Cm11a,0.10636637486718824
Cm1,Cm17,0.20944577119785474
Cm1,Cm2,0.20693942199701074
Cm1,Cm3,0.7271890496607695
Cm1,Cm5,0.1049042333107037
Cm1,Cm9,0.10523633102247416
Cm1,Dm11,0.10285045848375221
Cm1,Dm8a,0.4097312534783004
Cm1,MeLo1,0.20881114980778315
Cm1,MeTu4a,0.6321952450563099
Cm1,MeVP35,0.1050931057062436
Cm1,MeVP56,0.2087086731349822
Cm1,MeVP6,0.31563200942438496
Cm1,MeVPLo2,0.20962647701344675
Cm1,MeVPMe5,0.10377020326437615
Cm1,Mi16,0.10477212536969784
Cm1,Tm30,0.21099373536691457
Cm1,Tm33,0.4185903842208166
Cm1,Tm37,0.3139043100507184
Cm1,Tm38,0.10616543952890492
Cm1,Tm40,0.1052453465290312
Cm1,Tm5Y,0.2060302526077086
Cm1,Tm5c,0.10407980225034597
Cm1,TmY18,0.31098593662884244
Cm1,TmY5a,0.20995509597735046
Cm1,TmY9b,0.10396437848547505
Cm10,Cm16,0.10463485736518832
Cm10,Cm17,0.10576762165547199
Cm10,Cm4,0.2050995500545269
Cm10,Cm5,0.3141377754440694
Cm10,Cm6,0.31344438005656805
Cm10,Cm8,0.10402048120851431
Cm10,MeLo2,0.09763512211454634
Cm10,MeTu3c,0.20873816126866807
Cm10,MeTu4c,0.20954964235784326
Cm10,MeVPMe4,0.10328505582818104
Cm10,MeVPMe5,0.10552478271613389
Cm10,Tm16,0.3024415138712043
Cm10,Tm36,0.1053549630796549
Cm10,Tm37,0.20757738036391865
Cm10,Tm39,0.10400852905165836
Cm10,TmY10,0.1048229413152611
Cm10,TmY18,0.10585621522619439
Cm10,TmY19a,0.09215515871721337
Cm10,TmY4,0.10538088241772618
Cm11a,Cm3,0.10349254527108345
Cm11a,Cm5,0.3103791305369555
Cm11a,Cm6,0.1040554809912073
Cm11a,Cm9,0.10475631949534155
Cm11a,Dm11,0.2071915993633242
Cm11a,Dm2,0.10451120995632741
Cm11a,Dm4,0.20630003206226413
Cm11a,Dm8a,1.028018311084113
Cm11a,Dm8b,0.6176101479043412
Cm11a,Dm9,0.31103268578375476
Cm11a,MeVP9,0.10081728611991701
Cm11a,MeVPLo2,0.10498392444469569
Cm11a,Mi4,0.2091816190548657
Cm11a,Tm29,0.20881710328291214
Cm11a,Tm37,0.2071756494969365
Cm11a,Tm39,0.10354193389061189
Cm11a,Tm5b,0.31615470954150426
Cm11a,TmY18,0.3166971170902525
Cm11a,TmY5a,0.0992960411477682
Cm11b,Dm11,0.10423216055694245
Cm11b,Dm8a,1.030236080386619
Cm11b,Dm8b,0.5135638953109218
Cm11b,Dm9,0.213259705239948
Cm11b,MeTu3c,0.10355428649086845
Cm11b,MeVPLo2,0.10460987151960048
Cm11b,Tm5a,0.21136387896425934
Cm11b,Tm5b,0.4195103761340241
Cm12,Cm4,0.10509411725528091
Cm12,Cm6,0.20895959382098622
Cm12,Cm9,0.20756289625529395
