pre_type,post_type,weight_sum
C2,C3,0.20424138082998408
C2,Dm11,0.10401391487243766
C2,Dm9,0.20565450972674632
C2,L1,0.9150093101660344
C2,L2,0.8172757089256405
C2,L4,0.30592203781815835
C2,L5,0.617272932144075
C2,MeLo2,0.0949218957892916
C2,Mi1,0.6262581006707939
C2,Mi14,0.31305091037348126
C2,Mi2,0.10477803562672776
C2,Mi4,0.4188276349689418
C2,Mi9,0.2078466795808852
C2,Pm5,0.10536443190021723
C2,R7y,0.10064550720271205
C2,R8y,0.10074954630993951
C2,T1,0.814420893138551
C2,T2,0.41692947977781114
C2,Tm1,0.7225022589173813
C2,Tm16,0.10339119191063123
C2,Tm20,0.31117864268148465
C2,Tm3,0.10541310671586022
C2,Tm5c,0.20968897249820434
C2,Tm6,0.2112697021772556
C2,Tm9,0.7206087211101536
C2,TmY3,0.10044846701986485
C3,C2,0.4087180157719193
C3,C3,0.2082959397555179
C3,Cm13,0.10428367796737088
C3,Dm3a,0.31070719633911387
C3,Dm3b,1.041459474202729
C3,Dm4,0.10434813218629717
C3,Dm9,0.5181948202094913
C3,L1,1.8297729824597695
C3,L2,2.9495915099576564
C3,L3,0.10089972644059761
C3,L4,0.3065030995495038
C3,L5,1.7380666347979872
C3,MeLo2,3.1516180581649196
C3,Mi1,1.561847869557392
C3,Mi10,0.10495408988380553
C3,Mi14,0.4197804887561013
C3,Mi4,0.31708274713878143
C3,Mi9,4.161600707180865
C3,Pm10,2.2857513009806816
C3,Pm2a,0.10292925281878554
C3,Pm2b,0.10281147927584966
C3,Pm3,0.10478021441146163
C3,Pm5,0.20951981649514806
C3,T1,2.336057168891468
C3,T2,2.824290968600985
C3,T2a,0.20663615770092855
C3,T3,0.10453830871692331
C3,T4a,2.8159794590352027
C3,T4b,3.9798347732710426
C3,T4c,3.7518863499462474
C3,T4d,3.460345307307565
C3,Tm1,2.2819283226650033
C3,Tm16,1.1433594180577384
C3,Tm2,1.0324475851348545
C3,Tm20,1.3534519380487795
C3,Tm26,0.10187895596268907
C3,Tm3,0.62990637278074
C3,Tm4,7.754995573007061
C3,Tm5c,0.838500065249519
C3,Tm6,2.506696495279271
C3,Tm9,1.9496986124032083
C3,TmY14,0.288176610211546
C3,TmY3,0.3065692154810457
C3,TmY5a,0.293218658744066
C3,Y12,0.10501557356885367
C3,Y3,0.18432161123364924
Cm1,Cm1,0.20716648138491953
Cm1,Cm11a,0.10412573528829515
Cm1,Cm13,0.10516263999783804
Cm1,Cm19,0.1987625273371475
Cm1,Cm2,0.3110108275044397
Cm1,Cm3,0.1032743519166789
Cm1,Cm5,0.10412286539970236
Cm1,Dm8a,0.10482301299649048
Cm1,MeLo4,0.20968290217370628
Cm1,MeLo8,0.08463085890232754
Cm1,MeTu1,0.10549896784664495
Cm1,MeVP3,0.09867782285820595
Cm1,MeVP6,0.21101682568878094
Cm1,Mi1,0.31325419515202124
Cm1,Mi2,0.1040230907834779
Cm1,Mi4,0.10424238154307226
Cm1,Pm4,0.20307912866894154
Cm1,Tm12,0.21086693823841648
Cm1,Tm2,0.10263799928395617
Cm1,Tm20,0.10468501000306683
Cm1,Tm29,0.5229166230188597
Cm1,Tm30,0.20960673340068736
Cm1,Tm31,0.31726283557228624
Cm1,Tm33,0.629693552579887
Cm1,Tm38,0.10165164957565395
Cm1,Tm39,0.1040536632875828
Cm1,Tm40,0.21085942928840298
Cm1,Tm5a,0.10628799401502408
Cm1,Tm9,0.102827739241809
Cm1,TmY10,0.20351147149965387
Cm1,TmY17,0.10054293419563037
Cm1,TmY5a,0.19338092550105845
Cm10,Cm15,0.1071278833971251
Cm10,Cm19,0.29865326576054124
Cm10,Cm26,0.2065990510402812
Cm10,Cm5,0.8362799785205793
Cm10,Cm6,0.2074506957562451
Cm10,Cm7,0.31312646433005337
Cm10,Cm8,0.1043143759356764
Cm10,Dm8a,0.10415910566542586
Cm10,MeLo4,0.102060014688748
Cm10,MeTu3c,0.20638644870644185
Cm10,MeTu4f,0.10375753365458898
Cm10,Tm16,0.10519041227229273
Cm10,Tm33,0.3125377257477969
Cm10,Tm37,0.20986366777217283
Cm10,Tm39,0.5203669202704223
Cm10,Tm9,0.10162314888399783
Cm10,TmY17,0.101133377187443
Cm10,TmY21,0.2051678248137548
Cm11a,Cm1,0.10223872366489371
Cm11a,Cm19,0.19982707266856492
Cm11a,Cm26,0.20710937846083644
Cm11a,Cm3,0.10345013527538785
Cm11a,Cm5,0.4143532824257963
Cm11a,Cm7,0.3132536825170013
Cm11a,Dm11,0.4102998186158002
Cm11a,Dm2,0.10180590132860155
Cm11a,Dm4,0.1030933616088664
Cm11a,Dm8a,1.03522721741425
Cm11a,Dm8b,1.7480594889418026
Cm11a,Dm9,0.10296502224652039
Cm11a,MeLo3a,0.10318443086037307
Cm11a,MeVP1,0.10418919900562401
Cm11a,MeVP6,0.10446903161414721
Cm11a,Mi4,1.4677350586472213
Cm11a,Tm12,0.10629901088205597
Cm11a,Tm26,0.10417540445788077
Cm11a,Tm29,0.8309070182070313
Cm11a,Tm30,0.10378225285711373
Cm11a,Tm33,0.6248490043440543
Cm11a,Tm37,0.30875524532940307
Cm11a,Tm39,0.31359097836752936
Cm11a,Tm5Y,0.31151897569258324
Cm11a,Tm5a,0.10268140542339596
Cm11a,Tm5b,0.6241141274377053
Cm11a,Tm5c,0.103924510493348
Cm11a,TmY14,0.10460451893787152
Cm11a,TmY18,0.3177181712845242
Cm11a,TmY5a,0.09498467122386713
Cm11b,Dm11,0.10483233738165464
Cm11b,Dm8a,0.4144456993966397
Cm11b,Dm8b,0.8249778247640339
Cm11b,Tm5a,0.10359413354897885
Cm11c,Cm5,0.104499424789151
Cm11c,Cm7,0.10561104103722627
Cm11c,Dm11,0.2038689875271539
Cm11c,Dm4,0.10430360955506342
Cm11c,Dm8a,0.3089511621658113
Cm11c,Dm8b,0.5155748900645776
Cm11c,Tm5b,0.10441263290628752
Cm11c,Tm5c,0.10588550305161736
Cm11c,TmY18,0.10452109570898785
