pre_type,post_type,weight_sum
5-HTPMPV01,AOTU045,0.10669696309727894
5-HTPMPV01,DNp27,0.10328615460871841
5-HTPMPV01,LC22,0.10634406762396646
5-HTPMPV01,LC33,0.20819825581900847
5-HTPMPV01,LOLP1,0.2103108148658795
5-HTPMPV01,LPLC4,0.21007980959707662
5-HTPMPV01,LPT54,0.09161173816563446
5-HTPMPV01,LT36,0.10590677940746984
5-HTPMPV01,LT39,0.10699357575611962
5-HTPMPV01,LT43,0.10534005676440625
5-HTPMPV01,LT55,0.20557400593622133
5-HTPMPV01,LT63,0.20961820352478708
5-HTPMPV01,LT68,0.10471835833625819
5-HTPMPV01,LT69,0.10488867582596997
5-HTPMPV01,LT77,0.10631223371384893
5-HTPMPV01,LT78,0.10616163939007554
5-HTPMPV01,LT84,0.10520746214240279
5-HTPMPV01,LT85,0.10534449722425845
5-HTPMPV01,LT86,0.10626544572548009
5-HTPMPV01,LT88,0.10062718176700777
5-HTPMPV01,Lat2,0.10703994591566
5-HTPMPV01,Li12,0.10552423467661504
5-HTPMPV01,Li16,0.1059275610138707
5-HTPMPV01,Li31,0.09998680704127363
5-HTPMPV01,Li32,0.08788178913031722
5-HTPMPV01,Li33,0.10043664735767834
5-HTPMPV01,Li38,0.08668056493258898
5-HTPMPV01,Li39,0.08208460230746384
5-HTPMPV01,LoVC18,0.10080195847116216
5-HTPMPV01,LoVC19,0.21126138327895805
5-HTPMPV01,LoVC20,0.10137949532584035
5-HTPMPV01,LoVC3,0.103901920240751
5-HTPMPV01,LoVC4,0.10487791817866521
5-HTPMPV01,LoVC5,0.10323217214755735
5-HTPMPV01,LoVC9,0.10403441182448543
5-HTPMPV01,LoVCLo2,0.10445069529228812
5-HTPMPV01,LoVCLo3,0.2063926537195953
5-HTPMPV01,LoVP100,0.1028727345376151
5-HTPMPV01,LoVP103,0.1059929667833968
5-HTPMPV01,LoVP30,0.10467492261981928
5-HTPMPV01,LoVP32,0.105607562468472
5-HTPMPV01,LoVP42,0.10480485597628707
5-HTPMPV01,LoVP44,0.10598476702441402
5-HTPMPV01,LoVP46,0.10392460933305842
5-HTPMPV01,LoVP47,0.10348788605821611
5-HTPMPV01,LoVP48,0.10482667915862187
5-HTPMPV01,LoVP50,0.10168990431570087
5-HTPMPV01,LoVP53,0.09919266175752817
5-HTPMPV01,LoVP54,0.09665714838531449
5-HTPMPV01,LoVP58,0.1043851871909792
5-HTPMPV01,LoVP60,0.10286379873219621
5-HTPMPV01,LoVP65,0.10332507458433594
5-HTPMPV01,LoVP68,0.10572461795987766
5-HTPMPV01,LoVP69,0.10579448950170464
5-HTPMPV01,LoVP70,0.10569927101617924
5-HTPMPV01,LoVP73,0.10454763325343674
5-HTPMPV01,LoVP74,0.10523582581238554
5-HTPMPV01,LoVP90a,0.1032047192687601
5-HTPMPV01,LoVP92,0.2110988582097558
5-HTPMPV01,LoVP96,0.10454998203560911
5-HTPMPV01,LoVP97,0.10446377468386457
5-HTPMPV01,MeLo14,0.10627948509141585
5-HTPMPV01,MeLo8,0.098077087598763
5-HTPMPV01,MeVC20,0.19849599190526274
5-HTPMPV01,MeVC21,0.10400710871450618
5-HTPMPV01,MeVC22,0.10429196327257846
5-HTPMPV01,MeVC23,0.0857844958697623
5-HTPMPV01,MeVC24,0.10149645124325733
5-HTPMPV01,MeVP62,0.21001767552505318
5-HTPMPV01,OLVC5,0.10340737444913545
5-HTPMPV01,aMe13,0.1039965098511908
5-HTPMPV01,aMe17e,0.10058448396950195
5-HTPMPV01,aMe20,0.1043672200520581
5-HTPMPV01,aMe25,0.10493487842360523
5-HTPMPV01,aMe30,0.20135835230758356
5-HTPMPV01,aMe8,0.2104288591514742
5-HTPMPV01,aMe_TBD1,0.10433665406899015
5-HTPMPV03,5-HTPMPV03,0.19424285241754657
5-HTPMPV03,AOTU045,0.10644795481890304
5-HTPMPV03,Am1,0.17187480571094516
5-HTPMPV03,CT1,0.10507030944164245
5-HTPMPV03,Cm19,0.31411285844926634
5-HTPMPV03,Cm25,0.10464978143651725
5-HTPMPV03,Cm26,0.21026782160743962
5-HTPMPV03,Cm28,0.31254762118363666
5-HTPMPV03,Cm29,0.6267307770934674
5-HTPMPV03,Cm31a,0.4175676365313058
5-HTPMPV03,Cm31b,0.18806417322034646
5-HTPMPV03,Cm32,0.1053664033905058
5-HTPMPV03,Cm33,0.21074650617649987
5-HTPMPV03,Cm34,0.17747622466982343
5-HTPMPV03,DCH,0.10371363891577379
5-HTPMPV03,DNp27,0.10230361846923776
5-HTPMPV03,Dm13,0.10106474074080303
5-HTPMPV03,Dm20,0.10398773426683175
5-HTPMPV03,Dm4,0.30231009128585923
5-HTPMPV03,Dm6,0.10351768587534765
5-HTPMPV03,H1,0.10480098653085818
5-HTPMPV03,HSS,0.10342452269014643
5-HTPMPV03,HST,0.10283509831878627
5-HTPMPV03,LC14a-1,0.10423182770385106
5-HTPMPV03,LC14a-2,0.10236234727961367
5-HTPMPV03,LC19,0.5231777209494015
5-HTPMPV03,LC22,0.10585325697706206
5-HTPMPV03,LC23,0.1045933963313181
5-HTPMPV03,LC31b,0.21043743949072585
5-HTPMPV03,LC33,0.5201827772472752
5-HTPMPV03,LC4,0.31412188731446156
5-HTPMPV03,LLPC4,0.41526096655811545
5-HTPMPV03,LOLP1,0.6189405823709089
5-HTPMPV03,LPLC1,0.3125077347646867
5-HTPMPV03,LPLC2,0.7331295379038253
5-HTPMPV03,LPLC4,1.646492778630838
5-HTPMPV03,LPT114,0.1022744044851202
5-HTPMPV03,LPT21,0.21011806551740503
5-HTPMPV03,LPT22,0.1046913145882211
5-HTPMPV03,LPT23,0.4200507366884886
5-HTPMPV03,LPT30,0.10517112393151991
5-HTPMPV03,LPT31,0.20798666388796383
5-HTPMPV03,LPT51,0.1044549972882535
5-HTPMPV03,LPT52,0.10455439078949427
5-HTPMPV03,LPT54,0.18114803545417685
5-HTPMPV03,LPT57,0.10585310494964133
5-HTPMPV03,LPi12,0.41921912608585993
5-HTPMPV03,LPi21,0.20901142606583595
5-HTPMPV03,LT11,0.17960321682716535
5-HTPMPV03,LT1b,0.10152403908868188
5-HTPMPV03,LT1d,0.09752188574778188
5-HTPMPV03,LT35,0.10495760686145297
5-HTPMPV03,LT36,0.2079451989564148
5-HTPMPV03,LT39,0.20861976565747137
5-HTPMPV03,LT40,0.20925742214104787
5-HTPMPV03,LT41,0.10282963839622708
5-HTPMPV03,LT42,0.209177983928877
5-HTPMPV03,LT43,0.10467797365660982
5-HTPMPV03,LT46,0.2089892494584536
