pre_type,post_type,weight_sum
AN09A005,AN09A005,0.09398775585302942
AN09A005,LC11,0.003374646637425757
AN09A005,LC18,0.039454457003144386
AN09A005,LPLC1,8.984692446302781e-05
AN09A005,MeLo1,0.033280660126289496
AN09A005,Mi15,0.07367257477525027
AN09A005,Pm2a,0.08675127578872281
AN09A005,Pm4,0.06514184742949099
AN09A005,T4b,0.06390507678802307
C2,C3,0.20671136083796465
C2,Dm11,0.12238087939473916
C2,Dm9,0.37875640178687436
C2,L1,1.143056696754946
C2,L2,1.0327426254667342
C2,L3,0.3629413470664956
C2,L4,0.1597764236350015
C2,L5,0.6256907770973281
C2,MeLo1,0.035954302387702
C2,Mi1,0.5567076869857817
C2,Mi15,0.2942611412506711
C2,Pm3,0.005798780189795897
C2,R7_unclear,0.09147831606303337
C2,R7p,0.17927169425478104
C2,R7y,0.08867229794591948
C2,R8_unclear,0.09492849351335908
C2,R8p,0.08406223907439436
C2,T1,0.9481159903140869
C2,T2,0.09507281908248741
C2,T4c,0.05768358888598731
C2,Tm1,0.604409833890375
C2,Tm16,0.013136083661568713
C2,Tm20,0.055053157928825744
C2,Tm37,0.09607106362118589
C2,Tm4,0.02992356172029986
C2,Tm6,0.03305923137976026
C2,Tm9,0.3934836779377882
C2,TmY14,0.021467728576444772
C2,TmY19a,0.010132210751953617
C2,Y3,0.023991240525116694
C3,C2,0.06280303974040503
C3,Dm3a,0.41016277508127297
C3,Dm3b,0.4319828946276536
C3,Dm6,0.017343152635793148
C3,Dm8a,0.06979425622064452
C3,Dm8b,0.06990223486663358
C3,Dm9,0.2454203379653534
C3,L1,1.387854884914104
C3,L2,2.049017172334414
C3,L3,0.08700606117616319
C3,L5,0.8277833173957594
C3,Lawf2,0.04668564275564668
C3,MeLo1,0.04131041447383249
C3,MeLo2,0.07255359771727438
C3,MeLo9,0.006144962500946663
C3,Mi1,0.6736447188996819
C3,Mi15,0.06877230519919827
C3,Mi4,0.18081751713685357
C3,Mi9,1.9810986793280554
C3,Pm10,0.2907095355262905
C3,Pm2a,0.05229167571730642
C3,Pm2b,0.0002129137512891638
C3,Pm3,0.04999090217369606
C3,Pm4,0.006417219137502645
C3,R7_unclear,0.09187314036972756
C3,T1,2.165291592307652
C3,T2,0.8162872899373402
C3,T2a,0.13040027756787667
C3,T4a,1.692758795833176
C3,T4b,1.544565959291412
C3,T4c,0.8902225787200473
C3,T4d,1.0879056286977937
C3,Tm1,1.2135340708005793
C3,Tm16,0.05813094949538805
C3,Tm2,0.2453731578722161
C3,Tm20,0.7808350014814991
C3,Tm3,0.11018805157397991
C3,Tm39,0.02595613199824235
C3,Tm4,1.3513776847776482
C3,Tm5Y,0.031596636941977646
C3,Tm5c,0.05832604852656206
C3,Tm6,0.7636977941044315
C3,Tm9,1.279499118607124
C3,TmY14,0.03950570291765969
C3,TmY18,0.11741064468677123
C3,TmY19a,0.009123170877938158
C3,TmY3,0.03386346185385194
C3,TmY4,0.001567464259222048
C3,Y13,0.014144549057281098
C3,Y3,0.019242840237589296
Cm1,Cm1,0.15004057024648798
Cm1,Cm11a,0.03795215344458787
Cm1,Cm17,0.04658491640269235
Cm1,Cm2,0.12035779607772634
Cm1,Cm3,0.4031067903253221
Cm1,Cm5,0.04110126439735964
Cm1,Cm9,0.03185725827771452
Cm1,Dm11,0.06947998944650458
Cm1,Dm8a,0.28176928724405637
Cm1,MeLo1,0.07232110223710386
Cm1,MeTu4a,0.2141894584465934
Cm1,MeVP35,0.04504971304519828
Cm1,MeVP56,0.07747806147404288
Cm1,MeVP6,0.08882468198111629
Cm1,MeVPLo2,0.08676055185262846
Cm1,MeVPMe5,0.031477106609146994
Cm1,Mi16,0.013241873528505914
Cm1,Tm30,0.06279104337754757
Cm1,Tm33,0.1438542160003522
Cm1,Tm37,0.08667128699084037
Cm1,Tm38,0.030354054841646962
Cm1,Tm40,0.0343196045005256
Cm1,Tm5Y,0.13303690814174263
Cm1,Tm5c,0.05402223556826122
Cm1,TmY18,0.11257341856396065
Cm1,TmY5a,0.04281307474620095
Cm1,TmY9b,0.05949479661246919
Cm10,Cm16,0.0518174594346684
Cm10,Cm17,0.022365295550922263
Cm10,Cm4,0.13851289882959833
Cm10,Cm5,0.13626688778382423
Cm10,Cm6,0.11310564699591708
Cm10,Cm8,0.05032490149290148
Cm10,MeLo2,0.009817288027600774
Cm10,MeTu3c,0.0999274670844012
Cm10,MeTu4c,0.09013892235510186
Cm10,MeVPMe4,0.06308250519690899
Cm10,MeVPMe5,0.027541838069153703
Cm10,Tm16,0.10852233486021831
Cm10,Tm36,0.042232656585414564
Cm10,Tm37,0.06300657094886863
Cm10,Tm39,0.034222296431967315
Cm10,TmY10,0.027597276638784744
Cm10,TmY18,0.040034689743253554
Cm10,TmY19a,0.0014467984986509769
Cm10,TmY4,0.04509914441679598
Cm11a,Cm3,0.05450517529322177
Cm11a,Cm5,0.14245066917067795
Cm11a,Cm6,0.04080741175032412
Cm11a,Cm9,0.028668917001308598
Cm11a,Dm11,0.11028681860742409
Cm11a,Dm2,0.039750208817173595
Cm11a,Dm4,0.11818467833056327
Cm11a,Dm8a,0.6543356814763568
Cm11a,Dm8b,0.3875414087247628
Cm11a,Dm9,0.097098830549849
Cm11a,MeVP9,0.012821482125856308
Cm11a,MeVPLo2,0.03849875417677772
Cm11a,Mi4,0.0740808023355225
Cm11a,Tm29,0.06454072945094151
Cm11a,Tm37,0.08575601779686107
Cm11a,Tm39,0.026874036433082556
Cm11a,Tm5b,0.07381209303518851
Cm11a,TmY18,0.0380397834730757
Cm11a,TmY5a,0.009716942586277087
Cm11b,Dm11,0.05605140107374289
Cm11b,Dm8a,0.6886166294598315
Cm11b,Dm8b,0.35632275774429667
Cm11b,Dm9,0.04767427135671167
Cm11b,MeTu3c,0.05937137574341883
Cm11b,MeVPLo2,0.04885052225595806
Cm11b,Tm5a,0.07601946281938926
Cm11b,Tm5b,0.16733637544480462
Cm12,Cm4,0.05336876397560317
Cm12,Cm6,0.08402280490566547
Cm12,Cm9,0.11727957027027919
Cm12,MeTu1,0.8115372797507093
Cm12,MeTu3c,0.35269910410731503
Cm12,MeTu4b,0.08076155206429587
Cm12,MeVP35,0.05003530339420477
Cm12,MeVP56,0.0733823942674362
Cm12,MeVP6,0.09818412543032871
Cm12,MeVPMe4,0.06844839963264002
Cm12,MeVPMe5,0.06027049167746886
Cm13,Cm6,0.023840792850746792
Cm13,MeLo7,0.08462021822937353
Cm13,MeVP1,0.06381165417430044
Cm13,MeVP3,0.008440487775496186
Cm13,Mi10,0.05190531244920125
Cm13,Mi2,0.07932887423541769
Cm13,Mi9,0.04754091586426256
Cm13,Pm2a,0.03623593397558353
Cm13,Pm4,0.061264034487530004
Cm13,T2a,0.07065469169902323
Cm13,Tm12,0.04724154167523849
