pre_type,post_type,weight_sum
AN27X013,Cm3,0.09997394163414533
AN27X013,Dm6,0.10004332401207466
AN27X013,Dm9,0.09997421754914713
AN27X013,MeLo5,0.09995937711892225
AN27X013,MeLo6,0.100015072964329
AN27X013,MeVP12,0.09996818464314042
AN27X013,MeVP15,0.09987941435248786
AN27X013,Mi17,0.10003467277399303
AN27X013,Mi9,0.2000842888811506
AN27X013,Tm5Y,0.09984146972162386
AN27X013,Tm6,0.09998925360276766
AN27X013,TmY3,0.09998653547211633
C2,C3,0.5999042339555837
C2,Dm9,1.3001137286435822
C2,L1,1.7000983249549726
C2,L2,1.5998043212868749
C2,L3,0.5001566152612053
C2,L4,0.3003374544693695
C2,L5,1.7000390805087964
C2,MeLo9,0.09994829966729123
C2,Mi1,1.500489708505537
C2,Mi15,1.2000053484524724
C2,Mi4,0.5001159641740333
C2,R7_unclear,0.199799859486463
C2,R7d,0.3000802551225636
C2,R7p,0.100082902735787
C2,R7y,0.30009031648811313
C2,R8_unclear,0.19999100891076774
C2,R8d,0.10004209522644279
C2,R8p,0.2000899273082764
C2,R8y,0.19993235792602654
C2,T1,1.4002084221310156
C2,T2,0.6999836364733958
C2,T4c,0.10002651775646819
C2,Tm1,1.5999659397053996
C2,Tm12,0.09992119612221495
C2,Tm20,0.29991217862159775
C2,Tm3,0.20004091092991733
C2,Tm37,0.0999920035527552
C2,Tm4,0.1999981145780201
C2,Tm6,0.10002576204372944
C2,Tm9,0.8998551762651371
C2,TmY5a,0.4000502767632915
C3,C2,0.4000290932897517
C3,C3,0.09993206131310955
C3,Dm11,0.10010475458359215
C3,Dm13,1.0000981484648361
C3,Dm15,0.19994588080366438
C3,Dm16,0.10000751767606851
C3,Dm3a,0.5001407234775403
C3,Dm3b,0.5997683655191254
C3,Dm9,0.7000798926026842
C3,L1,2.3003283920623376
C3,L2,3.3998622248823125
C3,L3,0.4000656425477687
C3,L4,0.09995355503961587
C3,L5,2.7995093183662294
C3,MeLo13,0.19992524248988422
C3,MeLo9,1.199964146702098
C3,Mi1,1.500140905702223
C3,Mi4,0.4999399449313306
C3,Mi9,3.3003209274624097
C3,Pm10,1.6001293370604157
C3,Pm4,0.29992177942866116
C3,Pm5,0.10005997501466395
C3,T1,3.1001562905090787
C3,T2,3.5998396118761433
C3,T4a,3.6004293561819334
C3,T4b,3.6998352031860104
C3,T4c,2.600265041741168
C3,T4d,2.40000742964013
C3,Tm1,2.600018055801974
C3,Tm12,0.10001490520428419
C3,Tm16,0.10003035006613548
C3,Tm2,0.8999835840788605
C3,Tm20,1.3998501520880613
C3,Tm3,0.1999942527791014
C3,Tm4,6.400107624312305
C3,Tm5b,0.10007253875671233
C3,Tm5c,0.09996242723159504
C3,Tm6,3.799956718683691
C3,Tm9,3.099501052772434
C3,TmY13,0.10006423075945571
C3,TmY14,0.09996061186351278
C3,TmY19a,0.3000425839391095
C3,TmY3,0.09992009080339649
C3,Y13,0.09990559571337694
Cm12,Cm20,0.2000556497191904
Cm12,Cm4,0.2000297984107633
Cm12,Cm5,0.19996306137185585
Cm12,Cm8,0.10002141352277312
Cm12,Dm-DRA1,0.10000304090335595
Cm12,MeTu1,1.1998366647844558
Cm12,MeTu2a,0.09988635312754443
Cm12,MeTu3a,0.20001369874489955
Cm12,MeTu3b,0.29993359211838755
Cm12,MeVP6,0.29983878975534595
Cm12,Tm37,0.29974570784387844
Cm12,Tm4,0.2001358773507334
Cm12,Tm9,0.1000743405952056
Cm12,TmY20,0.10004441462919712
Cm18,Cm4,0.09999375793407356
Cm18,Dm-DRA1,0.19995419908097561
Cm18,MeTu2b,0.0999487013342892
Cm18,MeTu3b,0.6001449343474421
Cm18,MeVP15,0.30019441418561965
Cm18,Mi15,0.10001107495842952
Cm18,Tm5c,0.2000754003721918
Cm18,TmY10,0.10002490491449408
Cm20,Cm18,0.19993740510463626
Cm20,Cm20,0.09998373466731032
Cm20,Cm22,0.10006692502169351
Cm20,Cm5,0.09999852859303232
Cm20,Cm8,0.30021604229319143
Cm20,Dm-DRA1,0.3999106569474873
Cm20,MeTu1,0.10004369300500067
Cm20,MeTu2a,0.5998643030916889
Cm20,MeTu2b,0.39990697722083457
Cm20,MeTu3b,0.500007181644936
Cm20,MeTu3c,0.10003943499543816
Cm20,MeVP12,0.10012783769109182
Cm20,MeVP14,0.09998353995418001
Cm20,MeVP15,0.4001304967865403
Cm20,MeVP6,0.09997090120900765
Cm20,Tm5a,0.20002178251927483
Cm20,TmY18,0.19992949970198318
Cm20,aMe5,0.09986752620909123
Cm22,Cm20,0.09995412468210778
Cm22,Cm4,0.29995612032732866
Cm22,Dm-DRA1,0.09999831301579781
Cm22,MeTu2a,0.30000293024880886
Cm22,MeTu2b,0.10006481782821632
Cm22,MeTu3a,0.10000597750982113
Cm22,MeTu3b,0.39989330509663656
Cm22,MeVP15,0.09991539553020656
Cm22,Mi15,0.500147142456124
Cm22,Tm37,0.1000052894528054
Cm3,Cm12,0.09999531151021959
Cm3,Cm20,0.09997880089286502
Cm3,Cm22,0.0999534174599481
Cm3,Cm3,0.20001688599403902
Cm3,Cm4,0.09986243287096502
Cm3,Cm5,0.399859435689342
Cm3,Cm6,0.40002990557005436
Cm3,Cm8,0.40001733290837316
Cm3,Cm9,0.499918966362428
Cm3,Dm2,2.699934953247003
Cm3,Dm8a,0.2000374055822037
Cm3,MeLo13,0.09998516018133204
Cm3,MeLo5,0.09994126179010877
Cm3,MeLo6,0.20013446952641092
Cm3,MeTu1,1.7998268485902233
Cm3,MeTu3b,0.09995495031635006
Cm3,MeTu4a,0.299885974400329
Cm3,MeVP14,0.09992433489157965
Cm3,MeVP6,0.4999270531569876
Cm3,Mi17,0.30012540371979113
Cm3,Mi4,1.1001033321458165
Cm3,Pm4,0.19994370732564462
Cm3,Tm12,0.10004775847903877
Cm3,Tm16,0.3999372474865188
Cm3,Tm29,0.6001549124079939
Cm3,Tm3,0.10007168092684895
Cm3,Tm32,0.20013503203206295
Cm3,Tm35,0.3000159805754367
Cm3,Tm37,0.8000930062815246
Cm3,Tm39,0.2999984009708997
Cm3,Tm40,0.5998963927479175
Cm3,Tm5c,0.40015533370007605
Cm3,TmY17,0.10001378881410002
Cm3,TmY18,0.7999164302870042
Cm3,TmY3,0.4999078601589289
Cm3,Tm_unclear,0.19991447513154473
Cm3,Y13,0.2000795837264906
Cm4,Cm12,0.10001921967239935
Cm4,Cm18,0.099955837822661
Cm4,Cm3,0.2000510182840302
Cm4,Cm6,0.19991673284337264
Cm4,Cm7,0.10000157362312423
Cm4,Cm8,0.20007275199461033
Cm4,Cm9,0.10003745513664618
Cm4,Dm-DRA2,0.20006964329602103
Cm4,Dm8a,0.10005071684265451
Cm4,Dm8b,0.09991250622739337
