pre_type,post_type,weight_sum
C2,C3,0.3852290754065369
C2,Dm20,0.00015191152918357144
C2,Dm9,0.16312502819028535
C2,L1,1.0035132132417945
C2,L2,0.9472604069120356
C2,L3,0.09217955451907095
C2,L5,0.7607743262396045
C2,Mi1,0.3549672445404125
C2,Mi2,0.059148863501788905
C2,Mi4,0.21027437978590655
C2,Mi9,0.14294373507113112
C2,T1,0.47265607197165665
C2,T2,0.08800646522023019
C2,Tm1,0.30129940581097625
C2,Tm20,0.05661158063500953
C2,Tm3,0.047779840779829996
C2,Tm4,0.08063369264877931
C2,Tm5c,0.011129542375780588
C2,Tm9,0.48843942617408964
C2,TmY18,0.006394841102784089
C2,TmY3,6.386262044516334e-05
C2,TmY5a,0.00011331539513894428
C3,Dm13,0.001022180893962351
C3,Dm15,1.0388693620833391
C3,Dm16,0.00022058452698286274
C3,Dm20,0.004563438862691809
C3,Dm3a,0.6554118105854572
C3,Dm3b,0.5623934761281987
C3,Dm9,0.18964822434895007
C3,L1,1.2076037930370254
C3,L2,2.059752908345342
C3,L5,1.1276958895314935
C3,MeLo13,5.861960834696455e-05
C3,MeLo2,0.001055409197955188
C3,MeLo7,0.22025787398874222
C3,MeLo9,0.0002684131223924782
C3,Mi1,0.5443447773978982
C3,Mi15,0.06861608537705756
C3,Mi2,0.06248174795227859
C3,Mi4,0.016461354911579643
C3,Mi9,1.212882358330379
C3,Pm10,0.0008297474601614788
C3,Pm3,0.00032657319579223185
C3,T1,1.9165013181654522
C3,T2,0.4564058334115195
C3,T2a,0.05109153466162838
C3,T3,0.06677967444079264
C3,T4a,0.7992346637171294
C3,T4b,1.323946073607034
C3,T4c,0.5697733841211179
C3,T4d,1.1791592964540372
C3,Tm1,1.2235126252237936
C3,Tm16,0.05128772168984053
C3,Tm2,0.5564085387766804
C3,Tm20,0.9148082547322118
C3,Tm26,0.0016376914654285507
C3,Tm3,0.07085369028270767
C3,Tm4,1.1070888464456334
C3,Tm5Y,0.0245847723748095
C3,Tm5b,0.0005232899665775843
C3,Tm5c,0.22408597925850565
C3,Tm6,0.08766219256856193
C3,Tm9,1.6400572099809727
C3,TmY13,9.557813204044456e-05
C3,TmY14,0.00029026333125944123
C3,TmY17,0.0004987308996545615
C3,TmY18,0.009620226901335323
C3,TmY4,4.9690984844668525e-05
C3,Y3,5.344813024364032e-05
Cm1,Cm1,0.13508285697176423
Cm1,Cm11a,0.029227469324324185
Cm1,Cm15,0.020493697100919257
Cm1,Cm17,0.0003306364588820792
Cm1,Cm2,0.09896333251006256
Cm1,Cm3,0.0787490491806911
Cm1,Cm9,0.07357194992103508
Cm1,Dm8a,0.6209324973422312
Cm1,Dm8b,0.2562796585736785
Cm1,Mi18,0.003867701187324001
Cm1,Mi4,0.041473722040320106
Cm1,Tm12,0.00018485315238769468
Cm1,Tm2,0.13576538670344174
Cm1,Tm29,0.019266363041608132
Cm1,Tm30,0.023150693553469225
Cm1,Tm33,0.09075455821746355
Cm1,Tm40,0.020720634882825877
Cm1,Tm5Y,0.049002377978654615
Cm1,Tm5a,0.02418749536881635
Cm1,Tm5b,0.022857918118382843
Cm1,TmY10,4.543623558652169e-05
Cm1,TmY5a,0.0015973437395541525
Cm10,Cm16,0.14658519769062028
Cm10,Cm4,0.08532135628328467
Cm10,Cm5,0.1981222977837542
Cm10,Cm7,0.04349391646429461
Cm10,Cm8,0.07370572452008883
Cm10,Dm20,0.00015384908677589052
Cm10,Dm8b,0.06791669454607027
Cm10,MeTu3c,0.07033380754290089
Cm10,Mi16,0.021900473727783847
Cm10,Mi9,0.0481991563428046
Cm10,Tm16,0.026030453254529767
Cm10,Tm29,0.0025327878244136575
Cm10,Tm32,8.377039235417173e-05
Cm10,Tm36,0.016806391847430633
Cm10,Tm39,0.022541896196387558
Cm10,TmY4,0.00011618100353192714
Cm11a,Cm1,0.037711580817424456
Cm11a,Cm5,0.1052119323458377
Cm11a,Cm7,0.000838238413094757
Cm11a,Dm11,0.23535499879311636
Cm11a,Dm4,0.05891448745155718
Cm11a,Dm8a,1.1166115863481214
Cm11a,Dm8b,0.7971497389954201
Cm11a,Dm9,0.17281984232110797
Cm11a,Mi16,0.0003192084065467793
Cm11a,Mi18,5.232858628190934e-05
Cm11a,Mi4,0.17705005632388185
Cm11a,T2,0.0003252827639559597
Cm11a,Tm12,0.013314116093198087
Cm11a,Tm2,0.07207411154453064
Cm11a,Tm26,0.00012460233034902979
Cm11a,Tm29,0.0003097100169299485
Cm11a,Tm30,0.002203447199345254
Cm11a,Tm32,0.00011525199758022619
Cm11a,Tm33,0.06943398918440177
Cm11a,Tm36,0.028865298802117256
Cm11a,Tm37,0.06875917702767315
Cm11a,Tm39,0.00029652299580733857
Cm11a,Tm5a,0.08944710578712194
Cm11a,Tm5b,0.02900124366029358
Cm11a,Tm5c,0.011370952972328204
Cm11a,TmY14,0.011919256719868576
Cm11a,TmY18,0.034774968278059246
Cm15,Cm1,0.1312551143793886
Cm15,Cm11a,0.02188321487686308
Cm15,Cm17,0.00021289030004861023
Cm15,Cm2,0.05268563709917236
Cm15,Cm9,0.039929841727621124
Cm15,Dm8a,0.10682667427889013
Cm15,Dm8b,0.07818151786040725
Cm15,ME_unclear,0.06386684705514042
Cm15,MeTu4b,0.08265890982225596
Cm15,MeVP3,4.6844663158543074e-05
Cm15,Mi18,7.038269147899149e-05
Cm15,Pm4,0.006986019492391808
Cm15,T2,0.06292903558660369
Cm15,Tm12,0.0001594656550789457
Cm15,Tm29,0.11947684315744618
Cm15,Tm30,0.00021314154984902365
Cm15,Tm32,0.00014974717067348743
Cm15,Tm33,0.004497924276457682
Cm15,Tm34,0.05994307763569603
Cm15,Tm36,0.006818891612156262
Cm15,Tm37,0.011731932327085992
Cm15,Tm38,0.00010415999780666752
Cm15,Tm39,0.008696834617719307
Cm15,Tm40,0.0003968508189800431
Cm15,Tm5Y,0.01693705679710162
Cm15,Tm5a,0.18478424897741869
Cm15,Tm5b,0.06304308672692037
Cm15,Tm5c,0.07478835448592452
Cm15,TmY13,0.00010586845880470335
Cm15,TmY18,0.06335384923019897
Cm15,TmY21,0.1063933060415531
Cm15,TmY5a,0.013184595455815303
Cm15,Y14,0.04366970965124772
Cm15,Y3,4.720329115163497e-05
Cm16,Cm9,0.0412055511460677
Cm16,MeTu1,0.1099035282458081
Cm16,MeTu4b,0.24477808098505124
Cm16,MeVP6_unclear,0.053006955042288
Cm16,T2,0.00032661991979240023
Cm16,TmY4,0.00014588671543152903
Cm17,Cm1,0.029266704605037528
Cm17,Cm2,0.05565163224234857
Cm17,Dm2,0.23715046190969952
Cm17,Dm9,0.037155965166013896
Cm17,ME_unclear,0.051962853008915226
Cm17,Mi1,0.09594994145734473
Cm17,Mi18,5.8276052299117554e-05
Cm17,T2,0.04119874987289193
Cm17,Tm12,0.029884501759433538
Cm17,Tm16,0.00021033601346772253
Cm17,Tm20,0.2550568648141734
Cm17,Tm26,0.0006627175921401283
Cm17,Tm29,0.08427215277403338
Cm17,Tm31,0.00042165331212399784
Cm17,Tm32,5.7751624650025976e-05
Cm17,Tm33,0.03281554898655047
Cm17,Tm34,0.10780483511234032
Cm17,Tm36,0.01273435817387699
Cm17,Tm37,0.0008303806319937791
Cm17,Tm39,0.0001088786018632846
Cm17,Tm40,0.0001121492930841361
Cm17,Tm5Y,0.06626425659789288
Cm17,Tm5a,0.026569948124703372
Cm17,Tm5b,0.035504019970207114
Cm17,Tm5c,0.018909787730395013
Cm17,Tm6,0.0003826230434988555
Cm17,Tm9,0.05260156177899078
Cm17,TmY14,5.550974933628374e-05
Cm17,TmY18,0.1185983474828398
Cm17,TmY21,0.0063759526520396435
Cm17,TmY4,5.977426545696268e-05
Cm17,TmY5a,0.0003875829640675955
Cm2,Cm1,0.07986351461863009
Cm2,Cm11a,0.03833217000203967
Cm2,Cm15,0.0339000053868457
Cm2,Cm17,0.003430438016432624
Cm2,Cm3,0.2777965255931794
Cm2,Cm5,0.03454530346247334
Cm2,Cm6,0.010025761579586632
Cm2,Cm9,0.03666405698472209
Cm2,Dm2,0.09497928296745434
Cm2,Dm8a,0.6814461509651186
Cm2,Dm8b,0.7346781733693566
Cm2,Dm9,0.03424774560146063
Cm2,MeTu1,0.16447102258802435
Cm2,MeVP3,5.6350258314642884e-05
Cm2,Tm12,0.030188247084494853
Cm2,Tm2,0.049566185161557474
Cm2,Tm29,0.06300947953871433
Cm2,Tm33,0.016191154066174645
Cm2,Tm37,0.02479412277525579
Cm2,Tm38,0.005300414705900948
Cm2,Tm40,0.012927861197567057
Cm2,Tm5Y,0.08206090155542048
Cm2,Tm5b,0.00015851778802838243
Cm2,TmY18,0.029021855337889663
Cm2,TmY21,0.0006576707926071227
Cm2,TmY5a,6.17116897974296e-05
Cm3,Cm1,0.16119326095879744
Cm3,Cm10,0.09382428050435866
Cm3,Cm2,0.34659486465715045
Cm3,Cm5,0.052016415652619004
Cm3,Cm6,0.26531534543914465
Cm3,Cm8,0.08008072495868503
Cm3,Cm9,0.3696658478723625
Cm3,Dm2,1.4322466722681226
Cm3,Dm8a,0.14434791376434403
Cm3,MeTu1,0.4657208297041114
Cm3,MeTu3c,0.08136935345813068
Cm3,MeTu4c,0.14461785222539578
Cm3,MeTu4f,0.11151294177394971
Cm3,MeVP6_unclear,0.05549856927520897
Cm3,Mi2,0.063104130303484
Cm3,Mi4,0.23827915078540834
Cm3,Tm12,0.013620053092745185
Cm3,Tm16,0.0003228603515561138
Cm3,Tm26,0.02994017096395813
Cm3,Tm29,0.07583166901217281
Cm3,Tm32,0.00023662235574596388
Cm3,Tm36,0.10105441028014849
Cm3,Tm37,0.06339053222341354
Cm3,Tm38,0.0002196075957177162
Cm3,Tm39,0.03057950184658923
Cm3,Tm4,0.03495241707255295
Cm3,Tm40,0.0008411184405356828
Cm3,Tm5Y,0.023010980106014756
Cm3,Tm5c,0.03922861096067403
Cm3,Tm6,0.04615643162201391
Cm3,TmY10,4.960553394429855e-05
Cm3,TmY17,7.976994223877244e-05
Cm3,TmY18,0.15758320823904007
Cm3,TmY3,4.6121535033410874e-05
Cm3,TmY5a,0.04618654119477052
Cm3,Y14,4.873286783389792e-05
Cm4,Cm6,0.0010180776621297404
Cm4,Cm9,0.0006861812739636201
Cm4,ME_unclear,0.05107527775390037
Cm4,MeTu3b,0.062161336377694464
Cm4,Tm29,0.01249127739876826
Cm5,Cm1,0.26902417776161613
Cm5,Cm2,0.26741607114995125
Cm5,Cm5,0.050672705913548506
Cm5,Cm7,0.018173763250746648
Cm5,Cm9,0.5143024102169641
Cm5,Dm11,0.1772821223565456
Cm5,Dm2,0.1503616723753557
Cm5,Dm8a,1.7298029870444465
Cm5,Dm8b,0.8648244589449965
Cm5,Dm9,0.06709059541496558
Cm5,MeTu1,0.17455884641055286
Cm5,MeTu3b,0.0813878554283204
Cm5,MeVP3,0.023836746634440818
Cm5,MeVP6_unclear,0.12968727866128366
Cm5,Mi1,0.059089150628783914
Cm5,Mi4,0.059133494595743095
Cm5,T2,0.00776638050045913
Cm5,Tm2,0.0660369030347962
Cm5,Tm29,0.2389484036355507
Cm5,Tm30,0.020575512129184285
Cm5,Tm32,0.00030414058919560664
Cm5,Tm33,0.06367322713345178
Cm5,Tm36,0.07526992804214402
Cm5,Tm37,0.0002353638338352921
Cm5,Tm39,0.056415160372222065
Cm5,Tm40,0.031925165495714364
Cm5,Tm5Y,0.01675509444526815
Cm5,Tm5b,0.017952137183106606
Cm5,Tm5c,0.21288055048293514
Cm5,Tm6,0.053554577783952284
Cm5,Tm9,0.054970890112769025
Cm5,TmY18,0.09942788918369787
Cm5,TmY20,0.05559901770168482
Cm5,TmY5a,0.1160979344570777
Cm5,Y13,5.2889790258727815e-05
Cm6,Cm15,0.022402893071917635
Cm6,Cm17,0.00027685966168689604
Cm6,Cm7,0.02144910533177663
Cm6,Cm9,0.012260979989865447
Cm6,MeTu4b,0.1719747511696102
Cm6,MeTu4c,0.31687673284318735
Cm6,MeTu4f,0.05894774620570581
Cm6,MeVP3,0.018954801028525536
Cm6,MeVP6_unclear,0.12193514336780518
Cm6,Mi16,0.005548989523403588
Cm6,Tm1,0.041422074764463086
Cm6,Tm16,0.017912206491713382
Cm6,Tm29,0.05452371175755155
Cm6,Tm31,0.0006221293737499753
Cm6,Tm32,0.00018219380179473158
Cm6,Tm34,0.1512272030823576
Cm6,Tm37,0.0009529020515351924
Cm6,Tm38,0.00013521950395574325
Cm6,Tm39,0.00010445802948898358
Cm6,Tm5b,0.00015312501744025616
Cm6,Tm5c,0.040099725074106383
Cm6,TmY13,0.00010322357514341939
Cm6,TmY17,0.022597704896296106
Cm6,TmY18,0.02106491652969224
Cm6,TmY5a,0.0005929330099692153
Cm6,Y3,5.604842256234873e-05
Cm7,Cm15,0.017142446986608
Cm7,Cm2,0.11954089729152764
Cm7,Cm9,0.11300093635435415
Cm7,Dm16,0.00015912124110047316
Cm7,Dm2,0.056248418144348805
Cm7,Dm8a,0.9641439257707227
Cm7,Dm8b,0.48411433636131646
Cm7,MeTu4b,0.0840486659247097
Cm7,MeTu4f,0.04581626599352507
Cm7,MeVP6_unclear,0.12695987286216043
Cm7,Mi10,0.10374511515789966
Cm7,Mi18,5.3825193098703437e-05
Cm7,T2,0.12576164794843947
Cm7,T2a,0.08813018280163973
Cm7,Tm12,0.08762718482151
Cm7,Tm20,0.09245204310375718
Cm7,Tm26,0.023400664390132022
Cm7,Tm29,0.10692627736548668
Cm7,Tm31,0.1928030091502864
Cm7,Tm34,0.040582443290183026
Cm7,Tm35,0.04272318150916476
Cm7,Tm36,0.06010102275797649
Cm7,Tm37,0.0206607020359732
Cm7,Tm38,0.00018994886658076543
Cm7,Tm39,0.009769253849376549
Cm7,Tm40,0.005777919628273315
Cm7,Tm5Y,0.0008632714741735675
Cm7,Tm5a,0.11871650122665402
Cm7,Tm5b,0.11979185702282955
Cm7,Tm5c,0.027548520787709464
Cm7,Tm9,0.06814883401514547
Cm7,TmY10,0.011329978499570847
Cm7,TmY13,0.011114939026654226
Cm7,TmY17,0.0063870138155278
Cm7,TmY18,0.11572689747963902
Cm7,TmY21,0.0001399558044196523
Cm7,TmY3,0.048745221542381346
Cm7,TmY5a,5.322855805873452e-05
Cm8,Cm16,0.07444309222809734
Cm8,Cm5,0.054827738464117405
Cm8,Cm7,0.03966361198929884
Cm8,Dm12,0.041716161577806145
Cm8,MeTu4c,0.07023473397966519
Cm8,MeTu4f,0.0682000143598939
Cm8,MeVP6_unclear,0.07190947298909413
Cm8,Tm16,0.0034693930891877404
Cm8,Tm26,0.023315955836584357
Cm8,Tm32,0.0027174126833860415
Cm8,Tm39,4.5451208136685305e-05
Cm8,Tm40,0.017282913787057822
Cm8,TmY18,0.012071749147029942
Cm9,Cm15,0.0016424692407165814
Cm9,Cm16,0.1453641190871549
Cm9,Cm2,0.11076893674201976
Cm9,Cm3,0.22455097689705208
Cm9,Cm4,0.072473852103697
Cm9,Cm5,0.6527692252429852
Cm9,Cm6,0.13257366230677758
Cm9,Cm7,0.0006328382855742965
Cm9,Dm2,1.5452881198958255
Cm9,Dm8a,0.06685378119861712
Cm9,MeTu1,0.4220219264139218
Cm9,MeTu3b,0.2355049614373651
Cm9,MeTu3c,0.7551972374648016
Cm9,MeTu4c,0.07423845344910882
Cm9,Mi16,0.05010211181022102
Cm9,Tm16,0.03324888852615134
Cm9,Tm26,0.03220055727904059
Cm9,Tm35,0.11713130262957824
Cm9,Tm5a,0.015078062295422174
Cm9,TmY10,0.001142544438595159
Cm9,TmY13,4.6491043623320816e-05
Cm9,TmY20,0.03117772367426952
Cm9,Y14,0.00910905032364969
Cm9,Y3,5.220687760501268e-05
Dm10,Dm12,0.034375606037193175
Dm10,Dm2,0.4648550370523415
Dm10,Dm20,0.0003333503950708691
Dm10,L5,0.07358486091313693
Dm10,Lawf1,0.03412913896416909
Dm10,MeLo2,0.00010546699580387422
Dm10,Mi1,0.2208348463335391
Dm10,Mi15,0.08408066468670637
Dm10,Mi4,0.6357325189949218
Dm10,Tm16,0.0018612081980468925
Dm10,Tm2,0.1259991546943164
Dm10,Tm3,0.04182687341426576
Dm10,Tm37,0.027293652118997383
Dm10,Tm39,0.00012277089079241348
Dm10,Tm4,0.16034913547316113
Dm10,Tm6,0.14070107713655486
Dm10,Tm9,0.2637173439348644
Dm10,TmY14,5.5794669850935755e-05
Dm10,TmY18,0.09147949714620894
Dm10,TmY21,0.0004898691258941825
Dm11,C3,0.04048015810251914
Dm11,Cm1,0.056006891500398934
Dm11,Cm11a,0.061341070112617205
Dm11,Cm2,0.12784742487188955
Dm11,Cm4,0.08214391531137127
Dm11,Cm5,0.19110545856390343
Dm11,Dm15,0.1455171937193328
Dm11,Dm2,0.8583942209825829
Dm11,Dm3b,0.09295425172011068
Dm11,Dm8a,0.15269058094338744
Dm11,Dm8b,0.24468598926686225
Dm11,Dm9,0.11349372972333294
Dm11,MeLo2,6.516622342500867e-05
Dm11,MeTu1,0.005844559530247718
Dm11,MeTu3c,0.06881497385511093
Dm11,Mi10,0.02942117725644545
Dm11,Mi15,0.16397734767232458
Dm11,Mi2,0.06281784674362159
Dm11,Mi4,0.18316817334612562
Dm11,Mi9,0.028061752600151042
Dm11,Tm1,0.02893447380260407
Dm11,Tm12,0.03980243092587253
Dm11,Tm20,0.026093713548987558
Dm11,Tm29,0.0005279738905185231
Dm11,Tm38,7.050804020979975e-05
Dm11,Tm5Y,7.464820274898281e-05
Dm11,Tm5b,0.021036011583058744
Dm11,Tm9,0.07367287026721617
Dm12,Dm10,0.06612681891887395
Dm12,Dm2,0.16579096132206025
Dm12,Dm3b,0.04238002689664409
Dm12,L3,0.19011710357944328
Dm12,Lawf1,0.06746316909631213
Dm12,MeLo2,5.642051260062985e-05
Dm12,MeLo9,6.610306374642435e-05
Dm12,Mi4,0.1744488963355049
Dm12,Mi9,0.4731314701378688
Dm12,Pm9,5.9001622976235085e-05
Dm12,Tm1,0.04819386770702081
Dm12,Tm12,0.03678592423112921
Dm12,Tm16,0.000968407592238725
Dm12,Tm20,0.12755625357197814
Dm12,Tm3,0.10228756612207082
Dm12,Tm36,0.06546966279221507
Dm12,Tm37,0.06849588597116024
Dm12,Tm4,0.06824054319936677
Dm12,Tm5Y,0.04522787019291225
Dm12,Tm5a,0.014967829083558806
Dm12,Tm5c,0.08469302878465426
Dm12,Tm9,0.7133483515123176
Dm12,TmY10,0.0005899717230740185
Dm12,TmY21,0.04663284118860507
Dm12,TmY3,0.029868504528311527
Dm12,TmY4,0.00015734375397308248
Dm12,TmY5a,0.00011033081879587426
Dm12,Y3,4.7920269387014095e-05
Dm13,Cm4,0.07808225193294617
Dm13,Dm8a,0.08234770547136475
Dm13,L5,0.9324414928744311
Dm13,MeLo2,5.3233381182330034e-05
Dm13,Mi1,0.6664990478063283
Dm13,Mi2,0.033117343000658904
Dm13,Mi9,0.04552737598077021
Dm13,T2,0.3525527767259239
Dm13,Tm12,0.028856554988749956
Dm13,Tm2,1.2266609464014704
Dm13,Tm3,0.2618541714709262
Dm13,Tm37,0.06133786234923651
Dm13,Tm4,0.29881339950175956
Dm13,Tm5c,0.030170396366728486
Dm13,TmY10,0.00023591587442102355
Dm13,TmY13,0.00020951131434317083
Dm13,TmY15,5.595126841146123e-05
Dm13,TmY18,0.03633283424531722
Dm13,TmY21,0.03793924299157472
Dm13,TmY3,0.05604175228883872
Dm13,TmY5a,0.04587036597455823
Dm15,C3,0.14055030337811508
Dm15,Dm15,0.17869043857452505
Dm15,Dm16,0.00011169681782356723
Dm15,Dm3b,0.09777352768102446
Dm15,L2,2.9271775048596207
Dm15,Lawf1,0.0045910466589376845
Dm15,MeLo1,0.12287406383330299
Dm15,MeLo2,0.00016325790860259186
Dm15,Mi2,0.04094069949449609
Dm15,Mi4,0.9472687477245744
Dm15,Mi9,1.074793900549133
Dm15,T1,0.16367210236035273
Dm15,T2,0.0017109503107944559
Dm15,Tm1,1.7150851875904567
Dm15,Tm12,0.2650020668174402
Dm15,Tm2,1.1071252274617245
Dm15,Tm20,0.08484887773109098
Dm15,Tm31,0.03945341587638288
Dm15,Tm37,0.037387185483606665
Dm15,Tm4,0.35835394286168154
Dm15,Tm9,0.12199949979404062
Dm15,TmY21,9.317677645135714e-05
Dm15,TmY4,6.653749901780594e-05
Dm15,TmY9a,0.00039830606017639427
Dm16,C3,0.08088922533794217
Dm16,Dm15,0.24786973134824725
Dm16,L1,0.0829125278578443
Dm16,L2,0.17903528330458957
Dm16,L5,0.07135889299229345
Dm16,Lawf1,0.02220160648832984
Dm16,MeLo2,5.6365147449356944e-05
Dm16,Mi1,0.08435124536598643
Dm16,Mi4,0.050796750207107756
Dm16,Mi9,0.5211022652370366
Dm16,T2,0.22689187013975728
Dm16,T2a,0.025757203085583397
Dm16,Tm1,0.09364600902536913
Dm16,Tm12,0.13007012334534945
Dm16,Tm2,0.7033348547965017
Dm16,Tm3,0.03265845917845456
Dm16,Tm37,0.0008838179392554359
Dm16,Tm4,0.07611226271177636
Dm16,Tm6,0.11266943946942067
Dm16,TmY18,0.005014145257381826
Dm16,TmY5a,0.04268935766165872
Dm2,C2,0.065748897466564
Dm2,C3,0.17487988067062385
Dm2,Cm1,0.14925586360728904
Dm2,Cm11a,0.39873423393264246
Dm2,Cm15,0.0249627511618798
Dm2,Cm16,0.4487925404695771
Dm2,Cm17,0.020046490169649996
Dm2,Cm2,0.4132544652932902
Dm2,Cm3,1.8353076421708485
Dm2,Cm4,0.1503847054587244
Dm2,Cm5,1.783182724594787
Dm2,Cm6,0.5712639633325364
Dm2,Cm8,0.22669313335202468
Dm2,Cm9,1.0339963545517368
Dm2,Dm10,0.3625478494513278
Dm2,Dm11,0.49461855206577826
Dm2,Dm12,0.019485331267881014
Dm2,Dm2,1.757347556161953
Dm2,Dm3a,0.0578037353504759
Dm2,Dm4,0.0515280321390805
Dm2,Dm8a,1.0664851059412916
Dm2,Dm8b,0.8969500332617474
Dm2,Dm9,0.07393898053038503
Dm2,L1,0.08376079128922895
Dm2,L5,0.08384627470577341
Dm2,MeTu1,1.6001408184027817
Dm2,MeTu3b,0.12410842045244433
Dm2,MeTu3c,0.07027818055990254
Dm2,MeVP3,5.727389758869438e-05
Dm2,MeVP6_unclear,0.05299997963464569
Dm2,Mi1,0.03857150618738109
Dm2,Mi10,0.06301398853817725
Dm2,Mi13,0.15349809667069442
Dm2,Mi16,0.10815487332832727
Dm2,Mi18,7.132988773808547e-05
Dm2,Mi2,0.03373842948110868
Dm2,Mi4,1.152279207110267
Dm2,Mi9,0.08422997632094634
Dm2,Tm1,0.04391006024154811
Dm2,Tm12,0.18545884700501095
Dm2,Tm2,0.048236856388420075
Dm2,Tm20,0.0308723605601746
Dm2,Tm26,0.00012362813135991283
Dm2,Tm29,0.04197082367352693
Dm2,Tm30,0.011227194038250328
Dm2,Tm33,0.05203174081034069
Dm2,Tm35,0.17908949272993346
Dm2,Tm37,0.02743030705876783
Dm2,Tm39,0.06047755035056429
Dm2,Tm4,0.018123299705205074
Dm2,Tm5Y,0.00017652939747506968
Dm2,Tm5a,0.07121188307812897
Dm2,Tm5c,0.0327068454120873
Dm2,TmY18,0.0007325473028120681
Dm2,TmY3,0.0005257458020626486
Dm2,TmY5a,0.0001377940930001911
Dm20,Cm8,0.07681110863035914
Dm20,Dm10,0.07483209518907566
Dm20,L2,0.08842905028191757
Dm20,LC14b,0.08643521983121183
Dm20,Lawf1,0.044312725252139536
Dm20,Mi10,0.13048908079357857
Dm20,Mi9,0.12172895224916071
Dm20,T1,0.24887133962190086
Dm20,T2,0.04496892498007916
Dm20,T2a,0.0504405126850086
Dm20,Tm1,0.1670247013469646
Dm20,Tm20,0.12113588379219994
Dm20,Tm36,0.01532962317620647
Dm20,Tm4,0.04105818880406158
Dm20,Tm5Y,0.1084399040587552
Dm20,Tm5a,0.010704245473953811
Dm20,Tm5b,0.03998067246808805
Dm20,TmY18,0.09052252833508222
