pre_type,post_type,weight_sum
AN09A005,AN09A005,0.09998475912312477
AN09A005,LC11,0.10002674392989688
AN09A005,LC18,0.09997127971088154
AN09A005,LPLC1,0.10000212655355874
AN09A005,MeLo1,0.10006969202466218
AN09A005,Mi15,0.09996068029318159
AN09A005,Pm2a,0.10000237247449456
AN09A005,Pm4,0.10002671696802734
AN09A005,T4b,0.10013766989571529
C2,C3,0.300072391264595
C2,Dm11,0.19991776896050287
C2,Dm9,1.0002199429918734
C2,L1,1.300112412321097
C2,L2,1.200228680358586
C2,L3,0.39993689286332124
C2,L4,0.1999765048855419
C2,L5,0.7998702643230939
C2,MeLo1,0.09992399512852496
C2,Mi1,1.000090501547803
C2,Mi15,0.4001164385128534
C2,Pm3,0.09991850306624205
C2,R7_unclear,0.10004921825225342
C2,R7p,0.1999077764749342
C2,R7y,0.09997952677942316
C2,R8_unclear,0.10008903662348405
C2,R8p,0.09992924557722528
C2,T1,1.0999459643158256
C2,T2,0.3000140133751861
C2,T4c,0.10002212617223373
C2,Tm1,1.1000246873912798
C2,Tm16,0.09996588540941695
C2,Tm20,0.09996978968138219
C2,Tm37,0.2999671815976714
C2,Tm4,0.0999896561279865
C2,Tm6,0.09998031144568036
C2,Tm9,0.5000890208917441
C2,TmY14,0.1000533406132172
C2,TmY19a,0.10004562467995977
C2,Y3,0.09997313006748834
C3,C2,0.1000056208752696
C3,Dm3a,0.8000279938718293
C3,Dm3b,0.9000419856428272
C3,Dm6,0.0999450397351308
C3,Dm8a,0.09998339312511952
C3,Dm8b,0.0999887411548737
C3,Dm9,0.499989740580722
C3,L1,1.6000049615870193
C3,L2,2.5001713735012077
C3,L3,0.10001613307454553
C3,L5,1.0999514575056977
C3,Lawf2,0.10003510549313552
C3,MeLo1,0.0998897718944945
C3,MeLo2,1.4000565476127236
C3,MeLo9,1.400190362906453
C3,Mi1,1.3998681840352634
C3,Mi15,0.10000847287658228
C3,Mi4,0.3999175719836834
C3,Mi9,3.200116585606968
C3,Pm10,2.299785226335122
C3,Pm2a,0.40000505730219604
C3,Pm2b,0.10000237101769176
C3,Pm3,1.0998022365346212
C3,Pm4,0.09992813224636656
C3,R7_unclear,0.09998299379775687
C3,T1,2.5998978227112706
C3,T2,3.199570825482292
C3,T2a,0.4000993786423544
C3,T4a,2.9996542070995416
C3,T4b,2.8999051193618075
C3,T4c,1.6996515447104403
C3,T4d,1.9999649718376977
C3,Tm1,2.2999308453770557
C3,Tm16,0.20013910359211176
C3,Tm2,0.3999340606262946
C3,Tm20,1.5998834949263236
C3,Tm3,0.2000358176014845
C3,Tm39,0.09989545880527155
C3,Tm4,3.6999521198862224
C3,Tm5Y,0.09992348504907343
C3,Tm5c,0.09984957600900068
C3,Tm6,2.199910161678352
C3,Tm9,1.800020723188048
C3,TmY14,0.4002759891438098
C3,TmY18,0.3999661781921343
C3,TmY19a,0.10007377986798918
C3,TmY3,0.10000004873879087
C3,TmY4,0.09993601264550028
C3,Y13,0.10000087799570842
C3,Y3,0.10005648775186551
Cm1,Cm1,0.1998862080116568
Cm1,Cm11a,0.09996111544498466
Cm1,Cm17,0.19996785655124222
Cm1,Cm2,0.19999332897509567
Cm1,Cm3,0.7001514929682837
Cm1,Cm5,0.09996604858193947
Cm1,Cm9,0.1000283302243545
Cm1,Dm11,0.09988677188113443
Cm1,Dm8a,0.3998193391899093
Cm1,MeLo1,0.19991556578765157
Cm1,MeTu4a,0.6000853660734329
Cm1,MeVP35,0.09994331814789079
Cm1,MeVP56,0.20003640822664254
Cm1,MeVP6,0.30005103062912547
Cm1,MeVPLo2,0.20007747317481778
Cm1,MeVPMe5,0.09998338005817722
Cm1,Mi16,0.09998344068156455
Cm1,Tm30,0.2000171935274477
Cm1,Tm33,0.39988178338275965
Cm1,Tm37,0.3000344554339578
Cm1,Tm38,0.09989934989296126
Cm1,Tm40,0.09998381149621535
Cm1,Tm5Y,0.2000791818023721
Cm1,Tm5c,0.10003659201300252
Cm1,TmY18,0.3000151964993944
Cm1,TmY5a,0.19995063507785776
Cm1,TmY9b,0.10001015354364397
Cm10,Cm16,0.09998045883403946
Cm10,Cm17,0.09980570932911828
Cm10,Cm4,0.1998073988731507
Cm10,Cm5,0.2998522142107024
Cm10,Cm6,0.30004198049532227
Cm10,Cm8,0.09999977403147402
Cm10,MeLo2,0.10005537001769428
Cm10,MeTu3c,0.19993199674265233
Cm10,MeTu4c,0.20010155727161355
Cm10,MeVPMe4,0.10000721524547267
Cm10,MeVPMe5,0.09998346761179087
Cm10,Tm16,0.29992186168339474
Cm10,Tm36,0.10012597401407321
Cm10,Tm37,0.19992604872255368
Cm10,Tm39,0.10005771240715242
Cm10,TmY10,0.0998965318375555
Cm10,TmY18,0.09991522979045535
Cm10,TmY19a,0.10005758494686137
Cm10,TmY4,0.09998212420832847
Cm11a,Cm3,0.09996649322163143
Cm11a,Cm5,0.2999202409060365
Cm11a,Cm6,0.0999775845014852
Cm11a,Cm9,0.1000261333197916
Cm11a,Dm11,0.20001009795847233
Cm11a,Dm2,0.10006730534336895
Cm11a,Dm4,0.19994290626285688
Cm11a,Dm8a,1.0000926559268142
Cm11a,Dm8b,0.5998288197295458
Cm11a,Dm9,0.3000528694634157
Cm11a,MeVP9,0.09990800265959605
Cm11a,MeVPLo2,0.09993659902483501
Cm11a,Mi4,0.2000134914320642
Cm11a,Tm29,0.1999984164672028
Cm11a,Tm37,0.20007532075945839
Cm11a,Tm39,0.09999636194154975
Cm11a,Tm5b,0.30000483160270386
Cm11a,TmY18,0.30017946303728654
Cm11a,TmY5a,0.09999550356862186
Cm11b,Dm11,0.09994507055174731
Cm11b,Dm8a,1.0002648613551957
Cm11b,Dm8b,0.49981072773983953
Cm11b,Dm9,0.2000200643915611
Cm11b,MeTu3c,0.10008189074793489
Cm11b,MeVPLo2,0.09989424056302952
Cm11b,Tm5a,0.1999586759842809
Cm11b,Tm5b,0.40001604179241107
Cm12,Cm4,0.10003382613051022
Cm12,Cm6,0.20000568015897596
Cm12,Cm9,0.20003131964853949
Cm12,MeTu1,1.5997714747048368
Cm12,MeTu3c,0.6001511184459496
Cm12,MeTu4b,0.10002371956440463
Cm12,MeVP35,0.10001070702931159
Cm12,MeVP56,0.20001153520618492
Cm12,MeVP6,0.2999850562427891
Cm12,MeVPMe4,0.10002920426438842
Cm12,MeVPMe5,0.20008080724639848
Cm13,Cm6,0.09997125504702356
Cm13,MeLo7,0.1000233309286531
Cm13,MeVP1,0.09993320684651752
Cm13,MeVP3,0.10001073850710282
Cm13,Mi10,0.10004576529674206
Cm13,Mi2,0.09993098443573775
Cm13,Mi9,0.09992031781483122
Cm13,Pm2a,0.20015612214681494
Cm13,Pm4,0.2999367676666984
Cm13,T2a,0.40013467827594507
Cm13,Tm12,0.10008084243328458
Cm13,Tm20,1.4998574118727939
Cm13,Tm31,0.0998698374885279
Cm13,Tm35,0.29996973738239857
Cm13,Tm5Y,0.09997836112157098
Cm13,TmY21,0.09992178941326496
Cm14,Cm3,0.09992570976142191
Cm14,Cm6,0.30007044075290024
Cm14,MeTu1,0.499988312762104
Cm14,MeTu3b,0.10001160063522586
Cm14,MeTu3c,0.30007725777028116
Cm14,MeVPMe5,0.09998900347185462
Cm16,Cm10,0.0999914388506551
Cm16,Cm3,0.10010649646837393
Cm16,Cm9,0.10002802223563809
Cm16,MeLo6,0.099941892431979
Cm16,MeTu4a,0.09990182248234297
