pre_type,post_type,weight_sum
AN27X013,Cm3,0.10441902675613217
AN27X013,Dm6,0.10349692413306412
AN27X013,Dm9,0.10703727108951955
AN27X013,MeLo5,0.10225555665249449
AN27X013,MeLo6,0.10375838622048097
AN27X013,MeVP12,0.1044559529443576
AN27X013,MeVP15,0.10529110927465289
AN27X013,Mi17,0.10346348453104683
AN27X013,Mi9,0.20894080548283395
AN27X013,Tm5Y,0.10365998918105708
AN27X013,Tm6,0.10459790014817662
AN27X013,TmY3,0.09830134904771554
C2,C3,0.6183589649168506
C2,Dm9,1.3550652916046972
C2,L1,1.7273286818752844
C2,L2,1.6320011500517015
C2,L3,0.5073537096085248
C2,L4,0.3058108587179499
C2,L5,1.7464995025963619
C2,MeLo9,0.07926733701463258
C2,Mi1,1.5571699969089952
C2,Mi15,1.2380742396769209
C2,Mi4,0.5219871451018997
C2,R7_unclear,0.20179994660972495
C2,R7d,0.3038027544556855
C2,R7p,0.10145381819454212
C2,R7y,0.30300303495333214
C2,R8_unclear,0.20149755334983593
C2,R8d,0.10069406928530515
C2,R8p,0.20237403273228505
C2,R8y,0.20222516938075805
C2,T1,1.4277590067371486
C2,T2,0.7284119935695996
C2,T4c,0.10114045972533342
C2,Tm1,1.6513961490336613
C2,Tm12,0.10293795285048596
C2,Tm20,0.3089639366093724
C2,Tm3,0.20721146491037998
C2,Tm37,0.09995980673703062
C2,Tm4,0.21147320205967912
C2,Tm6,0.10419031564597382
C2,Tm9,0.9300097861417567
C2,TmY5a,0.39806160418215847
C3,C2,0.4108767109726915
C3,C3,0.10234301978960818
C3,Dm11,0.1040644434011707
C3,Dm13,1.0177100100149976
C3,Dm15,0.20370973077964707
C3,Dm16,0.10077925132589224
C3,Dm3a,0.5189726580970742
C3,Dm3b,0.629761445092957
C3,Dm9,0.7351332486346485
C3,L1,2.339367547625097
C3,L2,3.469218321072494
C3,L3,0.40467332100310116
C3,L4,0.10183748993035541
C3,L5,2.880290063362633
C3,MeLo13,0.18944751235100749
C3,MeLo9,0.9412660908075008
C3,Mi1,1.561536658773602
C3,Mi4,0.527136156409062
C3,Mi9,3.425455789910329
C3,Pm10,1.596769318963027
C3,Pm4,0.3067088811895126
C3,Pm5,0.10121665632892722
C3,T1,3.1652220986508266
C3,T2,3.7595052187321127
C3,T4a,3.766791942417737
C3,T4b,3.8657496850879842
C3,T4c,2.7199860095848867
C3,T4d,2.5181812780353616
C3,Tm1,2.688044477548391
C3,Tm12,0.10396531315261096
C3,Tm16,0.10058860533513288
C3,Tm2,0.9283875658360048
C3,Tm20,1.4528902248357194
C3,Tm3,0.20944067439315872
C3,Tm4,6.7302429043840695
C3,Tm5b,0.10508549060691032
C3,Tm5c,0.10302014114115444
C3,Tm6,3.959915638815281
C3,Tm9,3.197498143383464
C3,TmY13,0.10601422082172281
C3,TmY14,0.09997847002590472
C3,TmY19a,0.23768867993059872
C3,TmY3,0.10028850698509302
C3,Y13,0.10303703473092639
Cm12,Cm20,0.20617141563332483
Cm12,Cm4,0.20820706126856528
Cm12,Cm5,0.21078244240952831
Cm12,Cm8,0.10312794928206051
Cm12,Dm-DRA1,0.10211843796238709
Cm12,MeTu1,1.2546822654447023
Cm12,MeTu2a,0.10225793621614945
Cm12,MeTu3a,0.20523344240190197
Cm12,MeTu3b,0.31384914746276
Cm12,MeVP6,0.3139587103327781
Cm12,Tm37,0.3097529268393201
Cm12,Tm4,0.2100412417317309
Cm12,Tm9,0.10197305047495162
Cm12,TmY20,0.1051799609728856
Cm18,Cm4,0.10324766006469852
Cm18,Dm-DRA1,0.2053046571917534
Cm18,MeTu2b,0.10325466971455206
Cm18,MeTu3b,0.6291251555752839
Cm18,MeVP15,0.31408749767513366
Cm18,Mi15,0.10440230830016288
Cm18,Tm5c,0.2081194067507983
Cm18,TmY10,0.10391664493473432
Cm20,Cm18,0.20361179263414403
