pre_type,post_type,weight_sum
5-HTPMPV01,AOTU045,0.007429051294026713
5-HTPMPV01,DNp27,0.00012618985337569842
5-HTPMPV01,LC22,0.00023816507530592025
5-HTPMPV01,LC33,0.06749042412901399
5-HTPMPV01,LOLP1,0.00013996908998827187
5-HTPMPV01,LPLC4,0.00016297101963243292
5-HTPMPV01,LT36,0.00015458711320907688
5-HTPMPV01,LT39,0.0002144137893383335
5-HTPMPV01,LT43,0.02562460523676427
5-HTPMPV01,LT55,0.08885360770374566
5-HTPMPV01,LT63,0.00022354906536277015
5-HTPMPV01,LT68,0.027876088894605407
5-HTPMPV01,LT69,0.021752126983424405
5-HTPMPV01,LT77,0.0007135772344919426
5-HTPMPV01,LT78,0.0037529420438954133
5-HTPMPV01,LT84,0.00013209037294154385
5-HTPMPV01,LT85,0.030226233720959055
5-HTPMPV01,LT86,9.554235828872727e-05
5-HTPMPV01,LT88,8.97039299005686e-06
5-HTPMPV01,Lat2,0.00996029848697082
5-HTPMPV01,Li12,9.15325057427e-05
5-HTPMPV01,Li16,6.852070669625275e-05
5-HTPMPV01,Li31,1.8341246034012495e-05
5-HTPMPV01,Li33,1.5108362899272095e-05
5-HTPMPV01,LoVC18,6.694129426196718e-05
5-HTPMPV01,LoVC19,0.03098193012681489
5-HTPMPV01,LoVC20,0.07717535870875694
5-HTPMPV01,LoVC3,0.04659998270940833
5-HTPMPV01,LoVC4,0.033483723636422415
5-HTPMPV01,LoVC5,0.04391063399607357
5-HTPMPV01,LoVC9,0.04615315051446845
5-HTPMPV01,LoVCLo2,0.03047885960594726
5-HTPMPV01,LoVCLo3,0.00018023383089630827
5-HTPMPV01,LoVP100,0.00013971836664303092
5-HTPMPV01,LoVP103,0.0002141858334861051
5-HTPMPV01,LoVP30,0.03583813233172439
5-HTPMPV01,LoVP32,0.01674255666510414
5-HTPMPV01,LoVP42,0.018862551086677993
5-HTPMPV01,LoVP44,0.0213967723054291
5-HTPMPV01,LoVP46,0.023153105133121403
5-HTPMPV01,LoVP47,6.279085595208596e-05
5-HTPMPV01,LoVP48,0.0077934494738015996
5-HTPMPV01,LoVP50,3.391564633559183e-05
5-HTPMPV01,LoVP53,4.690059509078376e-06
5-HTPMPV01,LoVP54,2.7438089673003607e-07
5-HTPMPV01,LoVP58,0.037145894244319126
5-HTPMPV01,LoVP60,0.04772483954855357
5-HTPMPV01,LoVP65,0.04883503626598565
5-HTPMPV01,LoVP68,0.00022063272264329615
5-HTPMPV01,LoVP69,0.00012918476212602154
5-HTPMPV01,LoVP70,0.021781922161504316
5-HTPMPV01,LoVP73,0.014456151229145224
5-HTPMPV01,LoVP74,0.027543978456851744
5-HTPMPV01,LoVP90a,0.00012944687820069307
5-HTPMPV01,LoVP92,0.008289694169374813
5-HTPMPV01,LoVP96,0.00020040703738380346
