pre_type,post_type,weight_sum
AOTU045,MeLo13,0.10004946816777369
C2,C3,0.10012206152279288
C2,Dm11,0.099931439611516
C2,Dm14,0.10008761754730211
C2,Dm20,0.10010418743203647
C2,Dm9,0.19996519046267716
C2,L1,0.19995615693398977
C2,L2,0.3000617665552536
C2,L3,0.09996143474723078
C2,L5,0.29987969277393123
C2,Mi1,0.1998758696585309
C2,Mi15,0.20003522832340415
C2,Mi4,0.29994791315779734
C2,Mi9,0.10002062802389557
C2,T1,0.20001468342338807
C2,T2,0.10007109500850275
C2,Tm1,0.19993123244063507
C2,Tm16,0.09988391569717786
C2,Tm3,0.09997813981596293
C2,Tm37,0.0999939297383375
C2,Tm6,0.09999495187893094
C2,Tm9,0.40006501013804063
C2,TmY5a,0.09997985091293984
C3,C2,0.09991534390183361
C3,C3,0.09995795516403538
C3,Dm11,0.10003367080238207
C3,Dm14,0.10004378559629963
C3,Dm15,0.29985042114942523
C3,Dm20,0.09998247809329376
C3,Dm3a,0.09997849903456793
C3,Dm3b,0.4000128002289606
C3,Dm3c,0.09997030534764167
C3,Dm4,0.1999109380099205
C3,Dm6,0.300105219068946
C3,Dm9,0.49996650826263245
C3,L1,1.0002311924838716
C3,L2,2.000123304328149
C3,L4,0.10016145719030307
C3,L5,0.9996909838065577
C3,Lawf1,0.09997141533226003
C3,MeLo1,0.10004398881993083
C3,MeLo9,0.7002150094038817
C3,Mi1,1.0000689809733372
C3,Mi4,0.4000111836486059
C3,Mi9,2.799552307885208
C3,Pm10,1.499670324323732
C3,Pm2a,0.10005621693118817
C3,Pm2b,0.09996336498994708
C3,Pm4,0.19983003673185926
C3,T1,1.7000742418489891
C3,T2,1.9993105201742938
C3,T4a,2.4002552913419266
C3,T4b,1.7003487630301926
C3,T4c,2.3002316892644417
C3,T4d,3.099509494393518
C3,Tm1,2.1998373793529966
C3,Tm16,0.999836334861982
C3,Tm2,0.8001113302955872
C3,Tm20,0.9999215364929228
C3,Tm3,0.09996419215288302
C3,Tm4,3.699921685728617
C3,Tm6,1.6999858069590448
C3,Tm9,1.5998795863567747
C3,TmY14,0.39986578121459526
C3,TmY5a,0.09995278768813345
C3,Y3,0.19989897095872744
Cm1,Cm1,0.1999846102671295
Cm1,Cm11a,0.3000162916531725
Cm1,Cm11b,0.09996798999878405
Cm1,Cm19,0.19997024745585285
Cm1,Cm2,0.20004746936770984
Cm1,Cm3,0.5000616279502568
Cm1,Cm5,0.10002470163552789
Cm1,Cm8,0.29998237836125413
Cm1,Dm11,0.09989038290957251
Cm1,Dm2,0.10004912779750241
Cm1,Dm8a,0.6998405775881444
Cm1,Dm8b,0.10013949781370671
Cm1,ME_LOP_unclear,0.30014156351461474
Cm1,MeTu3b,0.1000529390616052
Cm1,MeTu4a,0.5000276881843281
Cm1,MeVP1,0.10006224460439178
Cm1,MeVP6,0.7998436263852756
Cm1,Mi16,0.40003332274526426
Cm1,Mi17,0.10007898847416015
Cm1,Mi4,0.09993034311645559
Cm1,Tm1,0.10000337810340608
Cm1,Tm29,0.19988168989851607
Cm1,Tm30,0.40016644267715984
Cm1,Tm33,0.7999767514948477
Cm1,Tm37,0.10002140019461384
Cm1,Tm39,0.09989894784062275
Cm1,Tm40,0.199945253598664
Cm1,Tm5Y,0.10004667980179222
Cm1,Tm5a,0.10003814919671285
Cm1,TmY17,0.09998118748384571
Cm1,TmY21,0.5999820542177706
Cm10,Cm11a,0.09997037228541499
Cm10,Cm19,0.5000115856070723
Cm10,Cm4,0.09988225701289351
Cm10,Cm5,0.20006515091415628
Cm10,Cm6,0.19990171300408216
Cm10,Cm8,0.6998714425210375
Cm10,Dm20,0.39995076408664765
Cm10,Dm8b,0.10002068409026474
Cm10,MeTu3b,0.1000282037658511
Cm10,MeTu3c,0.19992496600258114
Cm10,MeTu4a,0.10000955264379488
Cm10,Tm1,0.09994033977372431
Cm10,Tm16,0.4999472743896802
Cm10,Tm36,0.3000170715960073
Cm10,Tm37,0.19993624238902477
Cm10,Tm39,0.2999283056907344
Cm10,TmY4,0.20007851988287462
Cm10,TmY5a,0.0999602934583148
Cm11a,C3,0.10000474800919908
Cm11a,Cm1,0.2999486000718785
Cm11a,Cm11b,0.09997509796931528
Cm11a,Cm19,0.29997660271196436
Cm11a,Cm9,0.09996208615706079
Cm11a,Dm11,0.8999686777525662
Cm11a,Dm4,0.40003547890444285
Cm11a,Dm8a,3.200416458788604
Cm11a,Dm8b,2.29944563976225
Cm11a,Dm9,0.5999202840743778
Cm11a,ME_LOP_unclear,0.10000670881655055
Cm11a,MeTu1,0.10006919212247671
Cm11a,MeTu3b,0.10001490318637268
Cm11a,MeTu4a,0.09984809724981947
Cm11a,MeVP6,0.30014904151048694
Cm11a,Mi1,0.10001714936059262
Cm11a,Mi18,0.2998594364021276
Cm11a,Mi4,1.5998459356566221
Cm11a,Tm12,0.1000268762448179
Cm11a,Tm30,0.10002202256250604
Cm11a,Tm33,0.6998924876118933
Cm11a,Tm37,1.000007732107622
Cm11a,Tm39,0.29992092925292335
Cm11a,Tm40,0.0999603224314292
Cm11a,Tm5a,0.6998824284664846
Cm11a,Tm5b,0.5999847620709984
Cm11a,TmY18,0.39986502317669437
Cm11b,Cm11a,0.19996263393327113
Cm11b,Cm7,0.09998179695542776
Cm11b,Dm11,0.29995610624339547
Cm11b,Dm8a,1.1000120631131791
Cm11b,Dm8b,0.799725788291146
Cm11b,Mi1,0.10003705711043596
Cm11b,Mi18,0.100018097946796
Cm11b,Tm5a,0.599941326921958
Cm11b,Tm5b,0.29993667922063
Cm12,Cm10,0.10000925133414378
Cm12,Cm4,0.09995324908462432
Cm12,Cm5,0.09995622548986755
Cm12,Cm6,0.10003474543192982
Cm12,MeTu1,0.4999414135611373
Cm12,MeTu3c,0.10011023201033657
Cm12,MeTu4a,0.1001175940397699
Cm12,MeVP1,0.1000558226165324
Cm12,MeVP6,0.39985074675619847
Cm12,MeVPMe5,0.09995560163895371
Cm13,Cm11a,0.09994490554465642
Cm13,Cm19,0.0999810059385925
Cm13,Cm3,0.20007296565416177
Cm13,MeVP1,0.10009586720572182
Cm13,MeVP6,0.0999956897546523
Cm13,Pm4,0.20002063075563967
Cm13,T2a,0.10011260895283557
Cm13,Tm20,1.2998318473168977
Cm13,Tm31,0.09997624680741878
Cm13,Tm33,0.09988971324432144
Cm13,Tm35,0.20005648544308008
Cm13,Tm39,0.09985474375980713
Cm13,TmY10,0.39990702528928773
Cm14,Cm1,0.10004906335049034
Cm14,Cm10,0.4999082988864446
Cm14,Cm14,0.599891017482123
Cm14,Cm20,0.3998680359061738
Cm14,Cm3,0.29996014494909246
Cm14,Cm4,0.10009172580653873
Cm14,Cm6,1.0997512211277733
Cm14,Cm8,0.0999947101422583
Cm14,Cm9,0.1000971397180399
Cm14,MeTu1,0.6000715122037618
Cm14,MeTu2b,0.10008889021991355
Cm14,MeTu3b,1.0999991518633119
Cm14,MeTu3c,0.6999394630130665
Cm14,MeVP1,0.19993524497660925
Cm14,MeVPMe5,0.09987627211871865
Cm14,Mi15,0.10001808966449681
Cm14,Tm36,0.10005868463335975
Cm14,Tm5Y,0.10007098754574117
Cm14,TmY4,0.20003377201107833
Cm14,TmY5a,0.09990764863824685
Cm16,Cm10,0.09992466466943378
Cm16,Cm3,0.09995269158575673
Cm16,Cm6,0.10001226259951093
Cm16,Cm8,0.09992177130650602
Cm16,MeTu3c,0.10003435099868345
Cm16,MeTu4a,0.10008236420937495
Cm16,MeTu4b,0.09996665279419541
Cm16,MeVP55,0.10000336200355438
Cm16,MeVP6,0.30008102334833886
Cm16,MeVPMe5,0.09992672746585048
Cm16,Tm34,0.19997919358940452
Cm19,Cm1,0.3000914918938406
Cm19,Cm13,0.10004540535068798
Cm19,Cm7,0.19990892265732843
Cm19,ME_LOP_unclear,0.09996961750317546
Cm19,MeLo9,0.09999852150854666
Cm19,MeTu4_unclear,0.1000352196844593
Cm19,MeTu4a,0.499985491350766
Cm19,MeVP1,0.10002097504602059
Cm19,MeVP11,0.09992581027764348
Cm19,MeVP6,0.29984267007419596
Cm19,Mi18,0.10006860705093996
Cm19,Pm4,0.3000120429760773
Cm19,T2,0.3998225330990649
Cm19,T2a,0.5000152396191708
Cm19,Tm20,1.299922774149001
Cm19,Tm26,0.10011032560508974
Cm19,Tm29,0.8002576689495746
Cm19,Tm31,0.20001820277735347
Cm19,Tm32,0.19995941305013354
Cm19,Tm33,0.4996851102559935
Cm19,Tm36,0.10001697572942042
Cm19,Tm37,0.10003365880032158
Cm19,Tm39,0.09999616279701601
Cm19,Tm40,0.09997227424064475
Cm19,Tm5Y,0.6999543986747269
Cm19,Tm5a,0.29978425875613446
Cm19,Tm5b,0.40019707409537136
Cm19,Tm5c,0.10007192617526585
Cm19,TmY10,0.20005131406291693
Cm19,TmY21,0.2000679940419952
Cm19,TmY4,0.10006169053453068
Cm19,TmY5a,0.0999862215239671
Cm2,Cm1,0.3000954725222814
Cm2,Cm11a,0.300049513323303
Cm2,Cm19,0.09989788229249456
Cm2,Cm3,0.19997055552532
Cm2,Cm8,0.1000527049338878
Cm2,Dm2,0.09990837833606192
Cm2,Dm8a,0.5999088248699261
Cm2,Dm8b,0.3001479995829306
Cm2,MeVP6,0.10002147187208621
Cm2,Mi18,0.10006204698833208
Cm2,Mi4,0.10009612910501346
Cm2,Tm6,0.10002594322296496
Cm2,TmY21,0.20006354133685234
Cm20,Cm8,0.5001502969613817
Cm20,Dm2,0.09998909948040192
Cm20,MeTu1,0.19992567919231702
Cm20,MeTu2b,0.09999214530054114
Cm20,MeTu3b,0.09993439798852295
Cm20,MeTu3c,0.20003013067941566
Cm20,MeTu4a,0.10004168000908621
Cm20,MeVP1,0.10006232311085327
Cm20,MeVP55,0.10004917904258784
Cm20,MeVP6,0.1999897326147008
Cm20,MeVPMe5,0.10008290468100225
Cm20,Tm31,0.09991497333904122
Cm20,TmY10,0.10002335508350617
Cm3,Cm1,0.8002169189346153
Cm3,Cm10,0.1000631736507101
Cm3,Cm12,0.10005956630991325
Cm3,Cm2,0.2000860134587275
Cm3,Cm4,0.09997987580583545
Cm3,Cm5,0.1999040532935495
Cm3,Cm6,1.3001953125663
Cm3,Cm8,0.2999811556885221
Cm3,Cm9,0.2001004219172985
Cm3,Dm2,3.699733784346788
Cm3,Dm8a,0.10006124374502655
